Temperature,Pressure,Vibration_level,Stress_Severity
0.5426960831582485,0.7375823015888915,0.7862781993840331,0.8100981110157898
0.14092422497476265,0.23877714576830233,0.2013637821359744,0.15603490918923768
0.8021969807540397,0.11047411313139466,0.2586208348880388,1.0754894825858665
0.07455064367977082,0.35462215764077654,0.1647063534322959,0.3254436893708733
0.9868869366005173,0.28723899165408173,0.33021506487149754,0.9632652797066292
0.7722447692966574,0.2963081204559901,0.756751505688635,1.0029379903346998
0.1987156815341724,0.23360775104990994,0.5193858595039373,0.8087230986136581
0.005522117123602399,0.04209318963636188,0.20488127415071256,0.3184295113372506
0.8154614284548342,0.01787393473341381,0.8778300781520408,0.2889701884974796
0.7068573438476171,0.9877223897360315,0.8795818549515292,1.3045256265503202
0.7290071680409873,0.42777313373586234,0.8705784250460069,1.2938687673475537
0.7712703466859457,0.3843266471596817,0.23879621138153928,1.1855299403049349
0.07404465173409036,0.6796472826930698,0.4512393441809881,0.179950456137848
0.3584657285442726,0.21825388786506417,0.9849896561408751,0.373082500462784
0.11586905952512971,0.9499611839502253,0.7720124763099904,1.0606053183082094
0.8631034258755935,0.786345014415552,0.027167421225559818,0.7637026495603524
0.6232981268275579,0.08941100231225951,0.06520459126049205,0.9481984160902651
0.3308980248526492,0.41758077578492836,0.46393137681233276,0.5335306589879923
0.06355835028602363,0.8791183075621647,0.9092202058615602,0.6511442213954255
0.3109823217156622,0.9447320222914103,0.5387017979527142,1.0121219161331358
0.32518332202674705,0.4674015112498697,0.4978125080342902,1.0052952074737198
0.7296061783380641,0.6134113892107077,0.10547369995663058,0.5136253908233287
0.6375574713552131,0.16703394609207523,0.656780104724294,0.1824288377833837
0.8872127425763265,0.9911686261369765,0.8221031606002255,1.4050292174044885
0.4722149251619493,0.2316717013834434,0.38042000750756233,0.48477324056305215
0.1195942459383017,0.9427317741351257,0.7756118509253275,0.569848492081192
0.713244787222995,0.6496466489923685,0.9644766539008116,1.6072276640761858
0.7607850486168974,0.6077367948788591,0.2037664591276891,0.6028017767701238
0.5612771975694962,0.5126885110165086,0.5233296311947413,1.3524901176809352
0.770967179954561,0.2306698117177587,0.28713795808457554,0.4192104174670098
0.49379559636439074,0.17652803200550826,0.7928544190338394,0.8489885300305371
0.5227328293819941,0.22048620907017535,0.5775933658811575,1.1974931635091188
0.42754101835854963,0.18643826214425452,0.6345824175503038,0.2883313630171913
0.02541912674409519,0.7795844735667533,0.7979141596158941,0.0337390689712872
0.10789142699330445,0.3501252591667301,0.3959704726624549,0.5414742196259188
0.03142918568673425,0.05784267656339637,0.9150900684070432,0.12405466873810145
0.6364104112637804,0.9691026301408113,0.53302886724614,1.2814132169223713
0.3143559810763267,0.8837858849634257,0.157954822835348,1.072503486683907
0.5085706911647028,0.927752283195213,0.6958991181688025,0.9425916638734616
0.907566473926093,0.9949078226464353,0.7932613504382544,1.0519729925936954
0.24929222914887494,0.1738952492194873,0.31676167706752667,0.6082985682260971
0.41038292303562973,0.39624201890265875,0.857179256998753,1.1196898367526598
0.7555511385430487,0.7582384757040913,0.9061432547657664,0.7646053001234197
0.22879816549162246,0.6960206180537922,0.2769044873778089,0.8182521549763196
0.07697990982879299,0.15389590633985506,0.9835214727152221,0.690271594716172
0.289751452913768,0.8158331249906178,0.14071152804875842,0.7783997749446939
0.16122128725400442,0.22444057183666066,0.20201566840248997,0.40324336723488163
0.9296976523425731,0.22381761482262308,0.18422483923802613,0.8982775626161529
0.808120379564417,0.5369744228934136,0.8939897100078704,0.62836590922519
0.6334037565104235,0.5929399348417032,0.6542925523249619,0.792210271308504
0.8714605901877177,0.5800862078378112,0.15210428322227287,1.0295743298767548
0.8036720768991145,0.09148683739775487,0.440323418368349,0.8302099881243212
0.18657005888603584,0.8774608626303804,0.615298025069802,0.2003156128973811
0.8925589984899778,0.26560004258870606,0.08346408498938329,0.3318403453591835
0.5393422419156507,0.12951492128280417,0.8824163684073387,0.34392140427596873
0.8074401551640625,0.8887480798689772,0.8036035354415352,1.0744098634785078
0.8960912999234932,0.9556514982297534,0.5052067735766382,0.7527665438565246
0.3180034749718639,0.8621276172654506,0.9671266152591704,0.3805297707147096
0.11005192452767676,0.8095160747248781,0.4177609792750997,0.5689924411244971
0.22793516254194168,0.6552419806390217,0.9841103190364978,0.9606686373281068
0.4271077886262563,0.5508573706091393,0.6679199988036271,1.0338395133436928
0.8180147659224931,0.08698675991141014,0.6346712732539415,0.7598584285094899
0.8607305832563434,0.4084532130706987,0.165954895295785,0.24710407383202415
0.006952130531190703,0.372688517012314,0.881927758304644,0.9584428407079779
0.5107473025775657,0.2597537837603262,0.42748968792061515,1.098245617603351
0.417411003148779,0.7234201136885849,0.16223340578247936,0.9673237242781421
0.22210781047073025,0.4958757350787708,0.01260751997575904,0.8355913250175265
0.1198653673336828,0.08104621590764793,0.5597556836383826,1.0137567240404093
0.33761517140362796,0.22018320194981134,0.5273996221226763,0.764437168063509
0.9429097039125192,0.6832587636595959,0.7193536223691586,0.8835407815272218
0.32320293202075523,0.07613085949030018,0.8902580530178021,0.6929144673428413
0.5187906217433661,0.8512069140487687,0.07940658464302952,0.8222880783109685
0.7030189588951778,0.4951465270139743,0.7314964903403623,1.2330639203679996
0.363629602379294,0.480586577326648,0.18741194409758222,0.7088609682644623
0.9717820827209607,0.5924077846595176,0.858177053157164,0.6608665039930957
0.9624472949421112,0.8246809659251492,0.8190635138616561,1.190176452291784
0.25178229582536416,0.34780920790219305,0.5407937549855444,1.1725489042887216
0.49724850589238545,0.6780161525590636,0.7102427986233115,1.0816974156498116
0.30087830981676966,0.5657319639957911,0.3143501131837484,0.8392102530724831
0.2848404943774676,0.2670282701694213,0.47116789893281463,0.5358817845516148
0.036886947354532795,0.878629986355158,0.8216368977104717,0.4053358672711117
0.6095643339798968,0.7974260216069281,0.4592651971732139,1.3546112863263833
0.5026790232288615,0.6584518346584255,0.3577982653254418,1.0242613128522775
0.05147875124998935,0.8505817290942419,0.4942124472502999,0.8388657780023222
0.27864646423661144,0.8672942009598024,0.8282492524372184,0.7329918873042666
0.9082658859666537,0.7083629767150348,0.33520804737087273,0.9654552668270306
0.23956189066697242,0.837013328363672,0.1737615931357438,0.4221452018789513
0.1448948720912231,0.6974714616692836,0.7120140203307808,0.8503557023747094
0.489452760277563,0.6801407717603004,0.8259782127080818,0.9170540939809003
0.9856504541106007,0.6186113782151843,0.10063747852353333,0.5431829933382789
0.2420552715115004,0.7527166395576412,0.23987411275594472,0.8891964373328264
0.6721355474058786,0.1586051052930737,0.1419719897609939,1.0782526112299204
0.7616196153287176,0.8808707591989284,0.3479414115821666,0.41194775819078755
0.23763754399239967,0.871843527745232,0.45035097890541265,1.0623807813394073
0.7282163486118596,0.029247283034559146,0.7488263369633065,0.32163039344675226
0.3677831327192532,0.8258167505647627,0.6511475848816741,0.811702587225631
0.6323058305935795,0.1288698674734452,0.6209285674784312,0.15078319624845415
0.6335297107608947,0.3351188542591419,0.3523749466096544,0.6361649320934549
0.5357746840747585,0.7435082562916078,0.8414475530847599,1.0384059267048888
0.0902897700544083,0.1607598960483082,0.47128716739816456,0.14646584740184732
0.835302495589238,0.8179670241190622,0.9791049380151545,1.3090627535022272
0.32078006497173583,0.8321341779577419,0.6341421382957368,1.247890693830163
0.18651851039985423,0.5074677337608362,0.12626474156450274,0.23165795967230796
0.040775141554763916,0.00638587171683358,0.676177562075434,0.7708265997923379
0.5908929431882418,0.2870381331749128,0.325104015431699,0.6967091865509054
0.6775643618422824,0.6169269183757422,0.6863271966860974,1.2721006329000804
0.016587828927856152,0.9811861780274235,0.06964114816240574,0.2768244269130855
0.512093058299281,0.6318135270166684,0.1748814371759594,0.3343736997173177
0.22649577519793795,0.2598035810641598,0.8557372589057863,0.3869583894691644
0.6451727904094499,0.6340057030996114,0.2271795570235149,0.29767150266665954
0.17436642900499144,0.5399853797158555,0.83704112524294,0.36001313390623446
0.690937738102466,0.7798453951511436,0.27927608845441043,0.9434954734433787
0.3867353463005374,0.10698063882695841,0.6428819100587077,0.9886712506704665
0.9367299887367345,0.761027902502028,0.694150573509831,1.5082762591009928
0.13752094414599325,0.5412665786761103,0.5126547531450529,0.8226552540204773
0.3410663510502585,0.9629920038589946,0.3053106766967313,0.41574254010783396
0.11347352124058907,0.3418721660386861,0.21264437637109612,0.4026609675365389
0.9246936182785628,0.6326218931339481,0.03318935456242622,0.3429962298848952
0.877339353380981,0.9320281055100175,0.3039464012407238,0.553903347638345
0.2579416277151556,0.10250972799067926,0.653162790531283,0.6175153877004024
0.659984046034179,0.9372284872364511,0.9383048184484827,1.1955378609138516
0.8172222002012158,0.6878857223008134,0.871204482263052,1.0447716974719237
0.5552008115994623,0.0678370591051719,0.7660647765353026,0.4216262178416079
0.5296505783560065,0.30096356694681625,0.7884473432532987,1.1295191648528977
0.24185229090045168,0.7081720886452816,0.6649849034759953,1.0311451392201372
0.09310276780589921,0.0673506014687717,0.260286857566003,0.37514643314951734
0.8972157579533268,0.5821704601762733,0.9071950307058299,1.4959589040495325
0.9004180571633305,0.34588305695295674,0.670732311905834,1.2986980739554628
0.6331014572732679,0.6209155177674771,0.56044063098044,0.8871831730104808
0.3390297910487007,0.04574203381251285,0.11098946921348107,0.4001669826055677
0.3492095746126609,0.8715368061523763,0.4470555438064254,0.8548437280346197
0.7259556788702394,0.9734889691773969,0.4603582712019263,1.4014790837356
0.8971102599525771,0.9688778552856915,0.86456360952267,1.7408830426649815
0.8870864242651173,0.7496518317429247,0.5466482201877885,0.6492161827713783
0.7798755458576239,0.13008624013063197,0.38040054897040965,0.5228169834020482
0.6420316461542878,0.7582631959290226,0.9768003285106593,1.1954028359040596
0.08413996499504883,0.02458691645880151,0.11072059332631567,0.5277193890103415
0.16162871409461377,0.022123551528997254,0.4225484283119446,0.21598661946588993
0.8985541885270792,0.32361021914954125,0.04202467517140529,0.90084144633956
0.6064290596595899,0.48864319040466575,0.7399041207669304,1.1655839734015032
0.009197051616629648,0.7704074178077932,0.9180765521991506,0.8471054264684332
0.1014715428660321,0.6832953766065052,0.28003732955048943,0.9602358222155043
0.6635017691080558,0.44590270637674834,0.8583416767991209,1.194258560042488
0.005061583846218687,0.2736266662816659,0.29221823046189777,0.444272185095936
0.16080805141749865,0.9971245001577111,0.9107701616439152,0.7713548064329232
0.5487337893665861,0.42618130223597295,0.7539619035967839,0.5865467083557161
0.6918951976926933,0.4513870243296755,0.8049067768414386,1.1250324418045832
0.6519612595026005,0.16362382119166918,0.0180065556004545,0.19725981133973525
0.22426930946055978,0.7948095487499294,0.962810357074026,0.9182188999707166
0.7121792213475359,0.6936822257814886,0.7266709920703233,0.9232803865354573
0.23724908749680007,0.2207696127887604,0.3047510953861333,0.33832091293898037
0.3253996981592677,0.0823810456158427,0.8293946648588469,0.24766553575880013
0.7464914051180241,0.6804993020747131,0.28152119841492995,0.2835133336340002
0.6496328990472147,0.6545112142811352,0.872753839566128,1.3683725169007448
0.8492234104941779,0.2732595269982093,0.11258039041193701,0.8449814394703161
0.6576128923003434,0.9508635622504104,0.7036859774607958,1.1725462422136028
0.5683086033354716,0.15105789178090023,0.5406984766449103,0.31242069283628393
0.09367476782809248,0.4323348010426019,0.09653447019544081,0.17722910533878222
0.3677158030594335,0.9436159201675989,0.24189382825883898,0.261022794696126
0.26520236768172545,0.4197273169261223,0.01240403627731479,0.1781522132425355
0.24398964337908358,0.6385259476640855,0.46876796546450583,1.1348451783622302
0.9730105547524456,0.3975943979627943,0.3012652607600004,0.5428021024616821
0.3930977246667604,0.27421520234867003,0.5983574842977588,0.6284865295658857
0.8920465551771133,0.9839776479598282,0.2972378077086172,0.40258329218995037
0.6311386259972629,0.409334006315043,0.2999191115069847,0.522280416255155
0.7948113035416484,0.8940992036791344,0.7431931987316034,1.2624177695118086
0.5026370931051921,0.22995460589108618,0.04814283597835345,0.655895519074006
0.5769038846263591,0.2131047040250833,0.9028949951919872,0.45845701819129436
0.4925176938188639,0.03113408288451136,0.8522638743911815,0.08886624210962857
0.1952429877980445,0.651666825375885,0.6678046832264065,0.5862758569254432
0.7224521152615053,0.36852634372376114,0.5932215701073843,0.6027297146500953
0.2807723624408558,0.864358249839637,0.8923024981396522,0.5003262856706577
0.02431596643145384,0.47320990669155716,0.18533017952871444,0.9841787691449091
0.6454722959071678,0.9681934279147217,0.07896916219082861,0.6952696481165527
0.17711067940704894,0.18552551570312115,0.2395101699095381,0.7339891225791448
0.9404585843529143,0.8686231679556108,0.7945782787001903,1.2103533822235122
0.9539285770025874,0.7765968527917417,0.03467026672648332,0.4636146001566276
0.9148643902204485,0.770921844644052,0.5828068350834896,1.1237118389215706
0.3701587002554444,0.8447832281168877,0.9954375161913099,1.0665885072915517
0.015456616528867428,0.7610239909429989,0.8556960938375394,0.7176027127106969
0.9283185625877254,0.6262203216314154,0.5214456890435895,0.693139596749039
0.42818414831731433,0.13124487768238757,0.06364090928664234,0.5637536613632693
0.9666548190436696,0.032526179491251916,0.8313735143857098,0.4444842745253539
0.9636199770892528,0.9208478478156868,0.5989785081772105,1.4695054744465947
0.8530094554673601,0.616650314520738,0.11493299705956683,0.7463519182779432
0.2944488920695857,0.7965372909761763,0.0938572848233562,0.626361351239338
0.38509772860192526,0.4815223515125501,0.9096268194365924,0.5004923707808426
0.8511366715168569,0.11730818896239448,0.6692002629380784,0.7229460782858059
0.31692200515627766,0.12518579220255044,0.8292867993167555,0.24238969788278386
0.1694927466860925,0.6855652872289714,0.8789789002822673,0.5066993222518446
0.5568012624583502,0.4303058948994627,0.5717723520483222,0.5731478597137946
0.936154774160781,0.20052472670033672,0.5174463517550413,0.8925983737247056
0.696029796674973,0.4915945467414369,0.4304274103209902,0.6366795241571428
0.570061170089365,0.06420893707513409,0.3169465877911193,0.4560683102631601
0.09717649377076854,0.5819714019143988,0.43459596085871177,0.9928512713895472
0.6150072266991697,0.26899340443509767,0.7738796557301564,0.47330978783406796
0.9900538501042633,0.7975591006371882,0.6019234310151316,1.1097284949739108
0.14008401523652403,0.31036195892357377,0.8925232899548461,0.559355676402546
0.5183296523637367,0.4552201490818012,0.4433800143791877,0.46150405542491746
0.8773730719279554,0.011620539908100636,0.607089578718754,0.8043786534809134
0.7407686177542044,0.07244688779455888,0.6313075530919887,0.1414927941091586
0.697015740995268,0.3924935564066848,0.5916971623063255,0.8667485773836384
0.7024840839871093,0.4799388347171235,0.7026337730855163,1.0406171296560736
0.35949115121975517,0.6000205481193037,0.23743346837480628,0.8658599249893933
0.29359184426449336,0.29166257870930323,0.5123637775457907,0.9802942080171788
0.8093611554785136,0.6949818861265425,0.10422480280834767,0.35749718633106276
0.8101133946791808,0.8601223971892046,0.38451132764481255,0.3944901043032619
0.8670723185801037,0.7798509888933498,0.4876670686212644,1.2111107309761764
0.9132405525564713,0.039618825348357145,0.6522242595454725,0.5752754246959357
0.5113423988609378,0.48050694725782894,0.9505310525862035,1.3166246504650778
0.5015162946871996,0.10493017841817487,0.6006510665483559,0.9263185413188691
0.7982951789667752,0.24204501586252747,0.7435939161765598,1.0853711836504107
0.6499639307777652,0.9866625932671464,0.5062660594952028,0.9913607194747429
0.7019668772577033,0.14249554290151323,0.6341040313763313,0.4761239387383789
0.795792669436101,0.49888815345135606,0.07093221613377343,0.8624904187251434
0.8900053418175663,0.6181557343181191,0.254391580841847,0.7056856938711019
0.3379951568515358,0.702464970544104,0.3618530932051387,0.5214373532549703
0.375582952639944,0.5596486834869141,0.47249335500651357,1.2305569722014185
0.093981939840869,0.00977084741918366,0.045648745502383736,0.8923307241915309
0.578280140996174,0.3264613082439919,0.14002409755331768,0.6063338536934878
0.035942273796742086,0.5177116433847114,0.2768143077913058,0.11164200110652955
0.46559801813246016,0.08786649914483335,0.9715326909010507,0.4756925890617646
0.5426446347075766,0.35062693120918076,0.33134700710305076,1.1348846665656542
0.2865412521282844,0.033203108791366565,0.48204105811208253,0.9349771373375952
0.5908332605690108,0.07857849715502074,0.19609771273839294,0.2820512396526166
0.03050024993904943,0.39692327620159606,0.6107800710757683,0.09747386196432095
0.03734818874921442,0.13271575404306035,0.2806832155159743,0.9146986418820531
0.8226005606596583,0.5675408482615582,0.20699257843842678,0.5963975174173021
0.3601906414112629,0.6894649691372657,0.5165726284459791,0.9019516056788262
0.12706051265188478,0.8005866991090829,0.005505799160420821,0.9735716112111797
0.5222432600548044,0.2001502442448101,0.0076640326492253275,0.07422876056344818
0.7699935530986108,0.16748258225906976,0.21906880910185778,0.8158005897111653
0.21582102749684318,0.10456784033440025,0.03672136250082114,0.11082678507568822
0.6228904758190003,0.6364302495436367,0.10802575413069138,0.48349468259719175
0.085347464993768,0.7064757264869012,0.3388606493387516,0.8891620101872147
0.0516817211686077,0.03158614482564204,0.8025856795798129,0.46505837758127644
0.531354631568148,0.9362122462436898,0.5720486433693008,1.5285369854710984
0.5406351216101065,0.05197128365147241,0.5126677259564164,0.6110305685980746
0.6374299014982066,0.5412963353010705,0.29348882320812164,0.6146509758440751
0.7260913337226615,0.7090605194509164,0.9317537194328164,0.9291718453556695
0.9758520794625346,0.8709691237460856,0.39701504123719167,0.7475355755233535
0.5163003483011953,0.7140869321324278,0.08709276679577149,0.4596260405553223
0.32295647294124596,0.8017280830697918,0.6170665161178013,0.39167015066520694
0.7951861947687037,0.33945019254280606,0.11383839347660141,0.48341259290337457
0.2708322512620742,0.8148251137465122,0.3452231428016921,0.7350707710012991
0.4389714207056361,0.08011484638467514,0.5074119387178089,0.8028525986234798
0.07845638134226596,0.8948166560605276,0.8742225246851758,0.7351858660638739
0.02535074341545751,0.5475923761537362,0.49354658034011867,0.7341163986446118
0.9626484146779251,0.8172977699624937,0.7022587660316643,0.7106224479085214
0.8359801205122058,0.45231828451830014,0.9928168389990704,0.6699856840988362
0.695974206093698,0.643577695196525,0.13148911989798162,0.7931734082978381
0.4089529444142699,0.5264026609361132,0.2747315255195195,0.7587208936992667
0.17329432007084578,0.7315895217553319,0.3945760755976464,0.17860779573919172
0.15643704267108605,0.08162998203058958,0.42182817853883137,0.8861246244624119
0.25024289816459533,0.0603520839905638,0.41102107526554577,0.8331616572809012
0.5492266647061205,0.24710323401014644,0.9076110025565549,0.7955223970037091
0.7145959227000623,0.15954468011318834,0.7140326444668564,0.22600800588946046
0.6601973767177313,0.8717835665922017,0.6079052140907037,1.3744202636232883
0.27993389694594284,0.21921398735804432,0.3093727178627821,0.8029275750894083
0.9548652806631941,0.9758652558191313,0.8237903842212947,1.6057503613792539
0.7378969166957685,0.33689579177110685,0.9550605114849889,1.0886427841669473
0.5543540525114007,0.18211791568869928,0.8211982825502265,0.9851199876465364
0.6117207462343522,0.7896985071424791,0.0015651051914729042,0.5195731715960977
0.4196000624277899,0.6587077755008761,0.636401370183407,0.5599245806213049
0.24773098950115746,0.498195716453139,0.051135381442100725,0.7222928548217894
0.3559726786512616,0.5553635509376312,0.25760722033372185,0.8780810053856924
0.7578461104643691,0.7192017782722638,0.059524700347771686,0.8017778875468589
0.014393488629755868,0.22845474133129873,0.6037954529493877,0.18427449468049117
0.11607264050691624,0.9963339160567419,0.6865899134926068,0.31104784040720546
0.04600264202175275,0.9747931621467831,0.11448763806590512,0.9364121592410812
0.040728802318970136,0.6503256863469369,0.3838388830449795,0.7907066007710409
0.8554605840110072,0.19954245092914513,0.456236508955542,1.107770939629468
0.7036578593800237,0.6802282424312913,0.3690530217609166,1.1277683429248373
0.4741738290873252,0.07219840897917584,0.12102500048519305,0.6693537149694777
0.09783416065100148,0.030652502205806065,0.4189477901874754,0.6847852392336797
0.49161587511683236,0.2576828885112137,0.7511780478084181,1.1468108124512235
0.4734717707805657,0.4626229567393163,0.07100766453325547,0.649814419045196
0.17320186991001518,0.8682725054083805,0.08018001408190345,0.7125713384102909
0.43385164923797304,0.727169069766308,0.3547712918359842,0.5112480078395848
0.39850473439737344,0.742706521199981,0.941725711618925,0.8724259545134762
0.6158500980522165,0.42549333444807536,0.668572646722914,1.1418904464061743
0.6350936508676438,0.3459349925469629,0.6786699566725648,0.6168776908633283
0.04530400977204452,0.3710387629846027,0.36191999083786497,0.24755819029657944
0.3746126146264712,0.9876495637360578,0.5936607912085384,0.6884394228508868
0.6258599157142364,0.04010919141248248,0.010131184027743378,0.25163181202057683
0.5031362585800877,0.8670314961224486,0.6360960464095422,0.7180488956164836
0.8564898411883223,0.5786754085723934,0.9132869475762367,1.0035262514404804
0.658693631618945,0.43861541918959046,0.6125734683448192,1.3464539330731244
0.1629344270814297,0.7252576604151365,0.873698593466345,0.669994073820148
0.07056874740042984,0.48666894142470285,0.7239730554660938,0.2584891282157529
0.6424192782063156,0.8734232380816606,0.12055841640369025,0.19753008578456432
0.026511310541621813,0.9007018640112585,0.9024533072858417,0.722667455679547
0.5857755812734633,0.4217209268734554,0.06644384435577488,0.4492426087921627
0.9402302414249576,0.2768277972350516,0.5339674725477638,1.098658743820411
0.575474177875879,0.5923503285933622,0.14213712379345766,0.8016478924342278
0.3881699262065219,0.912363345616691,0.011706610730904066,0.8079480612722726
0.6432882184423532,0.21066218900566658,0.422034260127639,0.4826082284241153
0.45825289049151663,0.6229665835634828,0.29504070765415624,0.9873996301152144
0.5456167893159349,0.6315602200925206,0.486000493797603,0.7500624784913218
0.9414648087765252,0.733113022415281,0.5771998867345508,1.5162683661848424
0.38610263780077425,0.1315676851272598,0.04373907230894736,0.6801133538423217
0.9611905638239142,0.7158249646820886,0.12300329512374564,0.44751509529908773
0.9053506419560637,0.909032520665641,0.5586423964504253,0.828154258742698
0.19579113478929644,0.17968310887024197,0.34316735317265823,0.3706096939418855
0.06936130087516545,0.23754332492387764,0.729173487549448,0.7640022597688932
0.10077800137742665,0.9713950940416396,0.6522916485919397,0.31949361437535395
0.018221825651549728,0.18097695270948977,0.8456043629899068,0.6135250915790388
0.0944429607559284,0.8543850933695791,0.6924928266692253,0.35907798768128574
0.6830067734163568,0.4922778564480348,0.42993107739014813,1.0919000221840167
0.07118864846022899,0.24723107440317704,0.6729666223944324,0.8861283770007682
0.3189756302937613,0.8707499012725114,0.2753811742554185,1.0534064174000717
0.8448753109694546,0.4453052550026655,0.3063134987782127,1.0671648297089944
0.023271935735825866,0.5148173539296902,0.7889851599207933,0.21099434142807794
0.8144684825889358,0.3592333693997657,0.4464195164015822,0.4476183163842844
0.28185477477339993,0.5929508514349274,0.7983803405183525,0.9808036032607855
0.11816482762165625,0.16352387258502277,0.8224223736682784,0.48651204141600757
0.6967371653641506,0.3910815366517607,0.8575623376612838,0.823427763055108
0.628942846779884,0.9694123223352875,0.9166352358412073,0.660091939573275
0.877472013527053,0.25813343270112754,0.43098522051329624,0.5177098819761767
0.7350710438038858,0.6567366645412922,0.31886681832113883,0.35254322219560286
0.8034809303848486,0.3251900642246949,0.5821987465941139,1.2043758368259425
0.2820345725713065,0.7734731256866006,0.3711724234376276,0.525431255789837
0.17743954377972282,0.13087366071834983,0.601074166800233,0.6882108302913579
0.7506147516408583,0.9698210450785447,0.7055858626438246,0.744565183304955
0.806834739267264,0.45378954138363925,0.6884050184921369,1.1206369326892973
0.9905051420006733,0.23605046334646396,0.37455288702012135,0.5590778091005578
