material_stress,load_pressure,vibration_frequency,failure_probability
0.5528445731504456,0.5473256445412353,0.1547834401549396,0.34307348097517554
0.19638057670013687,0.07709999519977606,0.8613933605030476,0.9796300982009939
0.19207229639360313,0.5985810548045768,0.39540488499228543,0.2594944171308291
0.7256696239328209,0.018644927213368745,0.5795842324249357,0.12129469603468224
0.7849367034311311,0.3481434623401011,0.20114116000040594,0.4418566498856139
0.9720983636837658,0.8090070312245047,0.782304876228485,1.4588819499177335
0.8509714170415017,0.6287774008806354,0.14285773258917756,0.6515299810830877
0.5435943265958227,0.3748899890470928,0.2598493375839246,0.476055724914243
0.08979086952306481,0.9138014072107937,0.01887732124272412,0.2667295609963787
0.4888732446161128,0.6271597988932628,0.0361945253811059,0.6198919410088596
0.9279363475621256,0.929675131607319,0.2009237755340968,0.576257458836168
0.7876181995034763,0.489292652172844,0.591172298915889,0.6338338826949077
0.48509422605408814,0.6542495868623349,0.7934248454734795,1.340898403795844
0.4552793614808863,0.6427808599044712,0.18593080265666317,1.0075331682581505
0.21798576840935358,0.05180089058333037,0.22406336736467902,0.4835346711550893
0.17721338080182358,0.13971319692661377,0.17295980068006755,1.0282829669648028
0.07362366921935759,0.12423019561183268,0.5770753752903548,0.7595926424327804
0.8923931875870925,0.20820642741297724,0.9789113834654195,0.24328542287960842
0.6401766168990589,0.9874224383018806,0.5253245754057058,1.3346324179874673
0.14333231747132136,0.6717724436294132,0.017427044757939103,0.6186329379865735
0.4141269197162073,0.7210335900317267,0.7274227678652697,1.0581266172528205
0.04910892439787362,0.9212892548590986,0.24471688855904927,0.5315387372990018
0.20937334952236364,0.18173119413215588,0.04837384527739674,0.6592243775873121
0.7307081241290383,0.7532923069723192,0.7649340053623757,1.7287728752373994
0.6511227704415994,0.5233938688668853,0.0827408957719058,0.2907668694377431
0.4789782973769777,0.37915267032439093,0.13979647388831373,0.15969312598262853
0.27478050549563926,0.7459924368364838,0.9561092120195576,0.931766476368396
0.6522231250661847,0.7988739811887445,0.8383266321662116,0.6961004107417494
0.9564495113173804,0.5956957735191032,0.3474756008499008,0.8381025692994287
0.4355205561751928,0.6863368909250379,0.39514964921691187,0.6812326010575558
0.07013250508767022,0.8514132430157273,0.20744825011791967,0.24369564301431668
0.05773148782296755,0.361516235001885,0.5832268895273717,0.28593220324744184
0.08287101879755743,0.8358234866850185,0.4033124496730359,0.22740854474361372
0.9597071872532211,0.47727760223927373,0.12931124427679097,0.7253125439631497
0.5407608361864938,0.9146388877632002,0.2395535094039526,0.5479374565651984
0.8374624326697224,0.7175891482721317,0.8273713278616235,1.239601105888358
0.17003354423713468,0.6148018467681025,0.19022943548971671,0.9559009931930174
0.26034507272891516,0.9796457172651022,0.18123730178944275,0.5778613762701225
0.6919775118728427,0.5110024199996585,0.1097748327346485,1.0780603584510904
0.8955703281419836,0.21482630632899635,0.7237383348932067,0.910960631360347
0.34068848446015954,0.5276506939667402,0.8217833905950768,1.2857704124969218
0.06467319799028326,0.3737702732413233,0.5453817266150908,0.6630849756424962
0.8641196694106438,0.9693325728810572,0.10907551039806906,0.38295854332462675
0.290872445829476,0.17812549179385828,0.24332101795800176,0.5214698149366612
0.7410824063995626,0.622952457387782,0.2896046596549401,0.9356730549045986
0.158033654701494,0.5594601302415331,0.24560745787004745,0.85677590873632
0.6949634351408759,0.12355942319480717,0.34499607786868725,0.6235679857058352
0.8414196190311481,0.6965362585355716,0.32626794099114154,1.24524014147152
0.7271520787467093,0.5797780687880169,0.6691917938262152,0.9643496719016695
0.3591075248634914,0.4348930621653385,0.09133079190456994,0.9170393276144899
0.7266897514901979,0.9528439748624248,0.15415484536351243,0.931408731233344
0.13946712418246032,0.10901036569108125,0.7876529516120944,0.9004127034519943
0.31381911523322203,0.6308399420166169,0.19675051026751866,0.25314814006008857
0.41958275668294454,0.29161558697164347,0.5554883513623599,1.2708193852117358
0.8772120389443171,0.4970495278717194,0.5337244140901901,1.2143571757060165
0.153740208571143,0.36784487785679143,0.5280403762272681,0.5180477545576555
0.8801247902493156,0.6862459094772899,0.9332857599843167,1.6051991513532702
0.7989643192208039,0.8912471630744248,0.3107679673875172,0.8790296664011953
0.9716242970779807,0.07889864658635204,0.04709044177965194,0.9835100538302605
0.3677029833034604,0.47878919949488485,0.09702328478539268,1.080768948659966
0.2049397689077791,0.7347785937567081,0.9408814893354734,0.5736195760840992
0.24057032033459902,0.28895520690037,0.5174036192594126,0.5749654307343081
0.8278628014214209,0.3361688470885874,0.28456860647339066,1.2794254042222222
0.9652281485939154,0.9445285304729917,0.4048679235722179,1.3290218825950735
0.6988099983804235,0.11048049878336264,0.23660367428537932,0.9607479023246039
0.4824970417738299,0.5869352333128823,0.6672130988177747,0.6995305641984448
0.28704976468113286,0.7009873324334492,0.13096288546510215,0.7395549424619082
0.8336878843431597,0.6629434500415483,0.6045562961228969,1.4369928056434484
0.8721795083994259,0.06590037716209474,0.7505013391286838,1.0165257740226266
0.0921315918005916,0.9586576190408439,0.26939303368249345,0.5014277143374115
0.21594947101977668,0.023067866683256666,0.9750611056125514,0.8274093759134895
0.8317610904578665,0.03207629261743006,0.3369997491854936,0.14701104192649572
0.848303897079496,0.5555650587897464,0.9876432315984026,0.6858756900417776
0.3146529987639973,0.07525900516324391,0.3550173530126649,0.7967498219154987
0.2792945968468563,0.32103791968725925,0.46075678524987174,0.49790315655940953
0.43081502201846,0.7922844791937493,0.7700655084314956,1.0116867966399994
0.5394465002646668,0.5598554504914817,0.6966323358383972,1.2837436598318375
0.09556681500661357,0.5806157654466054,0.07901274310518513,0.28182954261935633
0.8369121387136151,0.9172491340681672,0.3081553768032622,1.0677658097316847
0.534734870351321,0.10471419827203066,0.4344114630755287,0.26406137471485414
0.7749678150409236,0.9884488331945642,0.36773153153327576,0.5551757665879217
0.23083626557632686,0.6415949145725368,0.4948336883433938,1.1073756618430481
0.9652933511063657,0.6877527070410353,0.12199096607820092,0.13958621913393676
0.7510273073183793,0.015955299418886848,0.7366871678176737,0.9136713819166093
0.34309386439196143,0.8711621619966855,0.22527136831548145,0.8079763539252118
0.9485276469599547,0.3942468857256395,0.5213703820592266,1.1546359299650233
0.7005117789662728,0.39801732516853616,0.7059136597688385,0.6115130281359761
0.840561085486237,0.6362563653229864,0.15991786457982904,0.33341331936667506
0.045497305855868864,0.3973982130824807,0.6453301035821228,0.2518378504475931
0.05564154105168817,0.9401345913863455,0.7448303535135608,0.5805983274030712
0.7427372735496288,0.9166804983830421,0.16747895358255904,0.6459682614594479
0.30468643294839204,0.372975252028686,0.5881030185211308,1.1682347747963269
0.5167843658432453,0.2260538861953183,0.5567433921056892,0.6275174266831056
0.15626242367127352,0.40663102133573004,0.9660071258216587,0.4853290341812325
0.9779524096569847,0.9927944775870329,0.8148961981772144,1.3631336309718298
0.5027510476744195,0.3048960825039432,0.4005722005391703,1.1089864719810796
0.8290010784747254,0.4958160534166788,0.6845775113557887,0.997370198795253
0.0740377962799964,0.19849759153534452,0.4080084027968097,0.7381386172170696
0.47891545221783816,0.48281925166594086,0.2243115707151011,1.178239576882254
0.06227948040577591,0.9525354876049549,0.23512896369550806,0.33262044624527654
0.8842414310877372,0.40168302201259765,0.19604567790779825,0.883299295705805
0.4458101787129588,0.012842091531580446,0.4628013249985432,0.557407836325198
0.06854991826183676,0.6170216232887307,0.5054330048136576,0.5129944493871991
0.07649628231595706,0.7844312335951529,0.035294053738637365,0.661771684840962
0.53879265800317,0.34616129433323073,0.018527730562711953,0.27312140600334756
0.07556640450523078,0.10264512826115346,0.32563503792845805,0.7800196394361454
0.18377231801244276,0.3612270728476594,0.4150276213136963,1.1432332769842664
0.436357084166514,0.7880882362125697,0.3335059440696688,1.253011413445082
0.49778283101845744,0.46953094991458355,0.04777252285323186,0.32675413390277175
0.5833119152417574,0.020144458053337866,0.018019088087207757,0.4585285335045395
0.6205126814049073,0.6986054211991376,0.4092808265391561,1.3795427580722803
0.37281149964266846,0.26561994720259585,0.24110127272043536,1.0092687876094275
0.6187365829805799,0.5492183989017126,0.34784601500706513,0.5340995496500279
0.15724465838513624,0.42575136454399976,0.8186881372969852,0.8343694190807798
0.2755084754336936,0.19634664749625608,0.007736335733007804,0.6745078280358936
0.7987182705963105,0.3948438414715617,0.6996697917043124,0.8264679007034723
0.15308930072651616,0.2674288551442614,0.7428207819512354,0.5733769627100158
0.22332297288573677,0.5383622226783947,0.07587669399534203,0.9807848356199242
0.24297817969395508,0.14975457615447918,0.5445676508297799,0.68792522613584
0.4795073048230669,0.997649623906828,0.15270586323587199,0.43063317624097963
0.000745522041897928,0.8289642514601574,0.18972454874233335,0.45810059054259267
0.030311360522466524,0.7284947896325973,0.24437432762668798,0.4226957740165648
0.4615481516478055,0.2509106976446698,0.5538378940544446,1.1806129972999369
0.16252068486651927,0.9532041691349875,0.0009300367318387792,0.02470349299403951
0.6795018037732852,0.9734339973306878,0.42672309759494775,1.2255395678709222
0.7952045871766384,0.11758296032240778,0.314948242422339,0.8637750779207652
0.5781633587377102,0.25200830520172823,0.7202641129785796,1.1936018262439159
0.6947649771732057,0.1327522336002639,0.6865055773379077,0.3520498021169032
0.39095801573387867,0.2940404615268245,0.7839878132630657,1.2138370987782303
0.04629620299294834,0.7913225159635248,0.9286920661741368,0.6197843389287345
0.43942153262964934,0.9840466966640693,0.49363006157359957,0.5222879921913365
0.3719803122094397,0.5313338878352358,0.016896391371229003,0.6142978176271909
0.5970032422003301,0.42160015087269265,0.9201537924253359,1.1678168229758317
0.1342181696990331,0.7431060240667938,0.07775368322999832,0.5804440798743483
0.22771289672183592,0.8626644823119837,0.9177053540736689,1.2094834456210704
0.8147824165272798,0.5111109365240534,0.7904684074755947,0.9265310318508926
0.26432552664021314,0.48997704568910005,0.19300452353855524,0.41944565885039053
0.41032020490716326,0.40472111283155787,0.370181577769494,0.9773284410877588
0.9359721764957816,0.4401997032115553,0.5703898172050297,0.7602355564106104
0.27555246302085457,0.43793952884348897,0.4192167986911297,0.6578678522154585
0.14528995885356388,0.11574457719616349,0.7745001741542094,0.2760113046956315
0.7020201293314523,0.9345271349903624,0.03861840276678796,0.8634439761705154
0.5670665504412746,0.5203738391421479,0.549804945211705,0.8529752878635711
0.611593835546597,0.6887118079038592,0.12702667327653372,0.46313157313935815
0.04203085099357362,0.45434409974135614,0.42060028836796104,0.1003019275476752
0.4172668947572268,0.7805596852968774,0.762918512648386,1.2050466492507097
0.004266434167159439,0.22313557561054875,0.8283864725344684,0.7870984727921732
0.2465354688608895,0.8466380663105523,0.1384969529890946,0.886604567188145
0.7060561835840063,0.9586179562978433,0.704422205552273,1.5660292660118655
0.06154071592069976,0.13044873069533547,0.07175134025127905,0.10932632268121689
0.29469349860327987,0.4373540887517483,0.8382313938420607,0.378435952178817
0.9881127528121781,0.040930795144510035,0.3791041968236084,0.07799020821161329
0.9712222302269755,0.7756884738202742,0.19228700814770794,0.7103216913492728
0.481846388679705,0.5230746973876313,0.6112681897147942,1.4624592140611257
0.7356933865282459,0.03226744264157011,0.033369181303403606,0.5327783652001084
0.6326557741861389,0.906226965282374,0.8418858262392674,1.6046950105245652
0.46569307144373673,0.9240827042429591,0.9296611846145028,0.6027450936218348
0.8570664326413197,0.28024556864060424,0.9779097979319867,1.0719285388040385
0.172518252166179,0.7402960625569505,0.3760549381662901,0.47312659625758324
0.8284319222441106,0.07383527429934722,0.2501365784366958,0.3042025496834757
0.04206952345831805,0.6545240936751352,0.9337945454715635,0.7948040482032773
0.8669536918127985,0.3143629659175621,0.9184791353328388,0.8502708029868994
0.6759965874682478,0.024546346279005316,0.9212593298564853,0.2839403531255775
0.44591410991086855,0.3045213508216005,0.9184543187437781,0.6181949190212188
0.671570247634277,0.5371204260353405,0.6397360656115816,1.3180705357175246
0.4603685038892419,0.03446845285747535,0.0033780844693472867,0.7824431179387752
0.7800032223785852,0.8790437485284424,0.739944400137334,1.5408063312901095
0.1134440838641173,0.4175619943559826,0.9454726351561199,0.15694363891839225
0.5081574288486054,0.5116304235510787,0.20196245564689208,1.118371477964839
0.8714895399438729,0.9669500922453513,0.2508028552018694,1.0503554454949713
0.9275292758120225,0.92925426437704,0.27192668229906014,0.5187039901205344
0.22033633154831267,0.7187278227514691,0.7729193137382095,0.4136850715575545
0.2519303025546189,0.7262154741073026,0.6108576272407187,0.9336463944673835
0.9040124716089887,0.8375852778836413,0.0431074822398444,0.13714076397307962
0.34551733871512846,0.6346080268985287,0.5349060131652226,1.340519382775137
0.056872574048715596,0.606893576282947,0.32849447808405885,0.41701449037142535
0.7148866721120328,0.8691862887818869,0.7665995651976988,1.2028961626779666
0.41441885915335785,0.1268378324529753,0.6080973458658595,0.6739027467406811
0.735324187495144,0.9811857613816435,0.34057097443376905,0.42443559920402707
0.47709163344336936,0.25187347173026997,0.16823479945877684,0.8607145337040693
0.5005655544364319,0.2335451592277189,0.07444242557289571,1.0417885394504913
0.4175619104085895,0.6237810625729621,0.7152959328542713,1.0419487719621985
0.2904848960351515,0.556920214414325,0.6246825900536594,1.1925083988358636
0.900710867387351,0.5462752004422063,0.29568499014013405,1.1208272098149425
0.6687875779851072,0.8713343117669591,0.8576593821017107,1.611145335803291
0.7888323433429671,0.005751617797036368,0.08407430857008424,0.17199756805763333
0.8957395310931173,0.15201888921271123,0.8608652291331527,0.2829726341628721
0.25018894238936007,0.19396072646384743,0.1904002135373003,0.7686844561968775
0.9198206139724224,0.5526940985464474,0.6971825523543475,0.7918220564690682
0.8626050872585581,0.36077302730880645,0.27616731229964775,1.2051340049838704
0.5060852621249864,0.6471419135846441,0.11786317962935744,0.8220144384954218
0.5679021741440307,0.4189393148553171,0.3129321725031444,0.5663347971352785
0.11493223803677854,0.02558479042280193,0.7580290708579459,0.780200981402322
0.7621158405577686,0.7901802408370137,0.683657466330466,1.6058548642290646
0.17322500718432365,0.5031451971089159,0.7286643821302814,1.059118310854016
0.5338360410059095,0.3923772445687681,0.28434578583021575,1.262036511381004
0.1264373052287192,0.28047517355838825,0.8168562566129063,0.2860423241988542
0.07291709358215726,0.8680594296922969,0.07849201902734082,0.7829209344365027
0.6090274437605645,0.6256544005856521,0.18358419177908492,0.4947160958393857
0.49120312961568,0.09895767134741662,0.9302264698805396,0.8378700789470925
0.6748099347392726,0.39661521061806826,0.5407795441050721,1.1901705614065492
0.7908541830542843,0.9900160680153883,0.7527066323743621,0.8117883824803407
0.9826874926455662,0.2530341134327486,0.6051486649048867,0.5645368264575471
0.08408068107668132,0.12041913163538875,0.23943469593004152,0.38211935986169043
0.6312121124335804,0.06859214391758794,0.299213771311171,0.6729272940627262
0.5769748953814479,0.06902686650987844,0.7103861243847205,0.560257335377609
0.650642176791703,0.038685389908879264,0.4718282784148514,1.0208743659051136
0.5431794548143797,0.467403533020446,0.744732821762358,0.8551027506153345
0.5573673875302017,0.905904157134773,0.8664537072120296,0.9674934326354044
0.8685546336404886,0.9475434977498408,0.46156529197319207,1.2362456523174112
0.4520116163715753,0.9060644258822016,0.8291051504519263,0.4858262368746764
0.5349755786303614,0.38233317702999814,0.556178256431743,0.583109756717561
0.6909637037652651,0.6867003352298253,0.980836759630008,1.075668198463096
0.08949499139510886,0.060028284802726706,0.49323967422880377,0.33259307476959665
0.4319253188873098,0.7710915562832203,0.9888564204399688,0.7147204655335977
0.1021342207044883,0.27565722685779004,0.5591995636450294,0.5413769552186336
0.1378098929110333,0.6568200182826432,0.775900976162188,0.6133893620817006
0.0021255584659090054,0.2889793223424575,0.8320095638056759,0.020637250212764857
0.2097064361616212,0.48815011922257856,0.8738381145771035,0.7711424577456433
0.21663726243823422,0.4606330980447144,0.38314316306450447,0.892599473744586
0.5162444812344429,0.6105269848362064,0.12104774619284286,0.16833098834193638
0.5702082384902432,0.32666647244156777,0.017856817009062387,0.520199113036256
0.8239611805032472,0.1871781035003196,0.9239130330057038,0.5328283410843327
0.4867111888231571,0.5640172414128989,0.19340705399975822,0.6249633158815694
0.8914545989217917,0.770560681948336,0.8457476770090708,1.1475752055747679
0.3950607897751658,0.3836727722508979,0.4772011580211488,0.8692764527771301
0.7446114470844425,0.9595140329203817,0.4415783093106287,1.2204247073978265
0.5527572624173823,0.4437516903710328,0.9490557490815773,0.8890711386772806
0.6238250857723261,0.3887173153878273,0.5299186822576124,1.0992262870102372
0.2703919968833126,0.38859488106964757,0.06264917892257871,0.15496367557968616
0.937595007939789,0.9621201529014035,0.8029795170110507,1.1728633611077077
0.7696547153578979,0.2952071662118597,0.07697431049828007,0.5113836580031899
0.14559502906990662,0.6214552229249366,0.5430653645471555,0.18287907770790213
0.5374343699445735,0.5294719703955639,0.8015621160425423,1.156809468620474
0.9957863055555854,0.9822737058998747,0.46921516449642386,0.5377067564001212
0.04905633250513164,0.04509926165321254,0.8914993433676229,1.0303732728808432
0.30281983791761347,0.9803633960195932,0.10334615264171954,0.5717848506964577
0.7408133713521663,0.3505496323583096,0.32389346313908907,1.310744691966542
0.039361447652614845,0.8044833046107446,0.8959058367185158,0.1908803086861155
0.7466710909922583,0.20162045141189333,0.8273996869888889,0.9594852206188008
0.573421279983761,0.7133129799156471,0.5312533725311887,1.3984596010730486
0.7317056755620666,0.3320794833627455,0.31099265135163023,0.9772581616361341
0.5508325958766332,0.18965559606487625,0.13791257173449922,0.39545007563581847
0.9394034783011588,0.17721487526579038,0.844104152095547,0.3277861984151349
0.3464017029002705,0.1735358286948463,0.23672690581504585,0.817784417651929
0.574469459936228,0.9107039280238027,0.7107271303602928,1.4434094696817081
0.050779979002276265,0.4573545761363004,0.40703812528780325,0.3072460246269645
0.5534328341543568,0.3151035074482279,0.6082216362378173,0.7638923422187494
0.4193929436479371,0.8131076636643593,0.1617687825785512,0.9566640485130318
0.9831617877902015,0.5366506961232951,0.5720636475010951,0.9482206223044224
0.9456073188370446,0.671948828665158,0.8420574475731277,0.9562344809640537
0.13827941485810036,0.282089041282791,0.4197548657757476,0.24128403300482182
0.0416156415309622,0.19404838733631447,0.5337878651660365,0.4566635296265492
0.12067506706890718,0.14256346780648765,0.21738465474989443,0.24659321189120154
0.19274696771982025,0.33913797613987684,0.9229547313028942,1.0804248667726857
0.7261679943105523,0.4090497548222247,0.7565812300265179,0.6012722822806762
0.5439779535387236,0.6415042787945289,0.1576771866631812,0.9724891460745678
0.5349253345352815,0.38844813096187925,0.9723725315930297,1.3867779278542356
0.4645369794625369,0.383105198162199,0.9002171338824697,1.2797766074220074
0.0066942183815162926,0.19875154012201401,0.6261149390767901,0.1787301525475401
0.39247191354446664,0.39449585748335914,0.9155688705052031,0.6388808151443772
0.9989384412596936,0.551854206054699,0.8809459186399061,0.8927483547365451
0.8202912054119473,0.13682109456966496,0.7752013894804793,0.3981334904462228
0.5728607109397055,0.755894001975787,0.8620134307297589,0.585796905850445
0.19646296069527902,0.9162787617758518,0.051800174754611295,0.5547301099206965
0.9204694245093539,0.568950539233206,0.213432644395961,0.9118512816322395
0.4241472474044634,0.30922981445378017,0.7193848151904839,0.6981485395271301
0.6193272730794828,0.9711988088630842,0.7959104304041308,0.7466947072562261
0.20310765674117526,0.12355026442775363,0.1613981783889764,0.9891581360019772
0.32806574380211173,0.19095209919450695,0.4635352282137405,0.8237222958689692
0.3449534629345957,0.7689111201458071,0.3317045006840671,0.3926049686526951
0.3947518704019608,0.8094698280443158,0.8794177694276538,1.0700355238710375
0.02223188655718822,0.3735975910278653,0.4228840137951594,0.24971700298568167
0.6603470521951984,0.09484266517213069,0.7230543807504327,0.6653412561781998
0.1699900179978242,0.6387168133792199,0.6717374889367166,0.8763743487835298
0.6033002632532816,0.34346617424708203,0.31497146179864133,0.6209945532239124
0.6195803465348069,0.8524271666382655,0.9915433029024111,0.6836578102944827
0.6979047464323436,0.06444945067728669,0.8286698570293611,0.7999323811645245
0.29193118604633606,0.5349942660169003,0.2795038387578468,0.5228807548933471
0.29203198656434615,0.16799579859525815,0.38974375087208535,0.5177923978203666
0.7555294769028361,0.9467972913410748,0.1670053621072738,0.4525724377623258
0.3882241952684343,0.973087040584615,0.9270658178731509,1.3365966899424715
0.1524632609580754,0.5861713727948309,0.18519654897744742,0.543087690073948
0.9052649012802143,0.6935389309981217,0.9821067800779065,1.3791090196103775
0.013082809952181584,0.879890453134123,0.3372836824812824,0.980557777514165
0.8864844076557823,0.9028921621036706,0.630008030954664,1.3781792645478603
0.292256775952086,0.11770075813049385,0.3463575256212721,0.15417481609719275
0.3818250401120593,0.33221197424220206,0.708208315238664,0.7338385660908487
0.9784051523960557,0.7917852382760602,0.7238710554564558,1.3928792972934843
0.4366757414401622,0.27442622491800295,0.9192987740755794,0.6749831745152195
0.7158819787418663,0.42468978231788534,0.4967740845099301,0.9336596227475294
0.4123827669322211,0.9830300173006349,0.28274535297362857,1.125365582597519
