machine_condition,maintenance_intensity,performance_metric,warranty_cost
0.20026395384244652,-0.20034101473978902,-0.5544949485879171,-0.44389388611078734
0.4800943318582922,-0.3298344856572004,-1.4455763970136317,-0.8232315054228946
1.30269681181493,-0.7936082714595476,0.28582485275378544,-0.06170335096223947
-0.42208560999139333,0.0468060910960115,-1.7218521092603551,-1.0354944370408827
0.4766331409522079,-0.3482647021921437,-1.6938995280252354,-0.9704736092512676
0.5131565837187151,-0.3213785119501295,-0.8686646171387203,-0.515052328286261
-0.182779004801745,0.30202997906807993,-1.4559852694981772,-0.9390099587874721
-0.7968368258058162,0.49687247318841915,-1.58027580722703,-0.8677728880915261
-1.4314593717239696,1.0278329824439192,-2.571156855961452,-1.1842254079938854
-1.3717382150589594,0.8228791907111744,-3.159223867326285,-1.3112719084649225
-0.502561468710144,0.14125724250965443,-2.1078729994219794,-0.9671448389366235
0.6949907396396791,-0.2594748207226334,0.20244752851961523,0.01106766331961058
0.4460508612030662,-0.44816747386465494,-0.45267422925310263,-0.3710071135286117
1.678829640708754,-1.1963422727170099,1.4830768110363994,0.8581464618906616
-0.31867473466986285,0.33070414383279473,-0.8060032459943758,-0.7005537083388109
0.879243841784043,-0.7513268973069607,0.39323069285998535,0.1426789543694096
-0.9382819582241106,0.41812136165792585,-1.606405853753388,-0.6730321841006927
0.8971851303874466,-0.8095479145760061,-0.01522454877037882,-0.1781329239286786
0.08785323661086109,0.07700463142340314,-1.5493697443579884,-0.8889151065388757
1.1854303338447878,-0.8734824775752409,0.5551281508712704,0.32930189454335007
0.058239063365841316,-0.09771225793206434,-1.1881195346679272,-0.8119851164793246
-2.4270364795986525,2.098373113611901,-3.670609048213196,-1.1227463290443152
0.8766577848689486,-0.43836425982496735,0.5931094134148918,0.377416610505039
0.7915103920201754,-0.4830343913501857,0.479530063000392,0.15913993716419073
-1.675471434444257,1.5389959067802657,-3.2604296787179257,-1.2900485696083095
-0.9823542969899265,0.4591685911214959,-1.1263998672722695,-0.7868804547684736
0.6434406984469506,-0.25917011490400754,0.47370120712839814,0.0879810354999181
0.5480164097353397,-0.2509482393575742,-1.5128978621210638,-0.9433254642024447
1.7184018866795001,-0.7969730631197443,0.4120560234372528,0.11655855265895494
1.2945594773525302,-0.9374471916878824,0.718092265010007,0.3104549419650531
0.002712038706670478,-0.10290049874788391,-1.631126914605813,-0.8476589309247968
-1.5975749726018544,1.2927045467392535,-3.5990682260316684,-1.4589218342956867
-0.20313382735649618,-0.1144602853632439,-0.6858454713865012,-0.6275084734412264
-0.0981692816329224,-0.22567987917025403,-1.780149461048917,-0.6819852455900722
0.04919162785857303,-0.4732163902946972,-1.2958524257986528,-0.8436334226781708
1.526551332480413,-1.045154583377011,0.20591022896203626,0.01837738464935771
-0.9279894041845226,1.0781539182397009,-1.1326434725838583,-0.7593294507417295
0.9246597898600071,-0.9703367856224381,-0.6018578787285522,-0.4546334433411955
2.110155333606783,-0.8061094264930485,2.1504880367169323,1.3631644447642461
-0.6435962856553178,0.538382716130868,-0.33447593988311186,-0.5387168208089659
-0.5896029806333308,0.04645454805052052,-1.312951918828787,-0.8172822244680196
0.8631822068658145,-0.4709745401873319,-0.25637634777133855,-0.07030384037865506
1.1769712689351657,-0.8205879049718688,0.5490577921754267,0.1586672660940856
-0.24815614597835808,-0.1187029847417243,-2.349771115151116,-1.112857190882206
0.13336460081861043,0.0738574325668831,-0.2751454044236865,-0.1580359524196156
-1.2839503599646929,0.7906712508867861,-2.3012524265710477,-1.0654330585091774
0.7591250580833266,-0.7009502818914387,-1.5227724905000994,-0.81385801549052
-0.5954599877300788,0.40568287224151756,-0.9753092141014873,-0.6858080558494164
0.06033570113146764,0.05841927589087037,-0.5474560510723752,-0.4556047997745646
-0.2695005776402884,0.4207243593094677,0.08532041867739704,-0.14766992492016745
0.8551553159296038,-0.6303649837520123,-0.6318887094946943,-0.9999273444110844
-0.4815713907149015,0.3797507305746134,-0.8742226786428644,-0.748059767761212
-0.9254569140115991,0.5985343030847217,-0.922033181333364,-0.522631348315902
-0.0464454455214374,-0.3121858593999602,-1.3334906292930264,-0.7705487581213724
1.0945208963766477,-0.7350951332289901,-0.5045023709962689,-0.4055040948231701
-0.1782844006334149,0.0013529496189196993,-0.6072525890270751,-0.39743733145322757
1.819784936515227,-1.127639358005609,1.0902372392072772,0.6502520308026629
0.6623249662904459,-0.42965924144184825,0.31623612663276646,-0.3534732559463276
-0.28836486423038626,0.007584695733534083,-2.006474981101967,-1.0438817329752785
-0.061900911233227385,-0.2112567115811626,-0.8095374332601634,-0.7382822382721783
0.4904612481211226,-0.5183076492244192,-1.3178713786651806,-0.9903413071408622
1.226224223981834,-1.1495080064526404,-0.25225630830219126,0.07143895532306366
2.1738155778198607,-1.0858580459376432,1.7900668625076555,1.2174291454186843
1.1770598719912269,-0.5993983129772127,-0.559731920111602,-0.4777880685486907
0.9002018959088514,-0.7771149415777621,0.13713746421437234,-0.13216825382815373
0.7943799442721247,-0.5992404124542584,-1.230512195357969,-0.6027627611931784
1.1882276503164508,-0.42815310301491205,-0.4081989798329212,-0.4326530082926791
-1.2946294217399483,1.0290840070705671,-3.2155273736340955,-1.3654369271073477
0.9874457417508948,-0.7742945255641838,-0.7803084511574725,-0.4224994563484284
-0.044486800278470684,-0.07377074503293314,-1.6295462424764424,-1.1907079949149395
1.1823977630903357,-0.6553060310793274,0.7389142979147245,0.4613398508383517
1.5429098410282795,-0.7345443941847996,1.6654228801198698,1.2415341986387238
0.40744800334754094,-0.4195855275471649,-1.9332270802639178,-0.8578919584138263
-1.221326388667773,0.7448454550677258,-1.2746633794324231,-0.8055471301378482
-0.823977128860686,0.11266919888602822,-1.505159839642175,-0.8628134232933343
-1.2440528664064066,0.857376146724843,-2.0282303013526577,-0.9170451810746674
1.2744368727785451,-0.9873941282568762,1.1956288614963717,0.8501514047233649
0.027402619717099206,-0.34118582928498997,-2.3030898725745903,-0.9706796979013219
-1.8416826496614123,1.6144741068605353,-2.7957214492322042,-1.2032888677603735
-0.5334344675003224,0.3480470555933045,-0.6637291552585062,-0.17322943746346264
-1.5985994504522774,1.2726913056586981,-2.8844198486203156,-1.2693040162178428
0.20740997797112548,-0.3086052590698753,-0.4745122053722094,0.04017205297351095
1.5013636443382374,-0.6111859076702313,1.5812409095365747,1.0259789748835995
3.102025515086537,-1.1478020374657094,3.0208978355392855,2.2728204250554795
0.695919878664025,-0.726506532097138,-1.536713350082369,-0.7094727767655942
-0.7261332147293561,0.6509638664047346,-1.584868191904961,-0.8844039473530295
-1.0409938018391347,0.5728620979353468,-1.9890948361526244,-0.9351963069827854
-1.2067836143519706,0.8574709801182765,-2.407546677765904,-1.0830088063321723
1.0209640028277727,-0.7195746087513214,-0.7205282501933218,-0.25957795625185115
0.17537028905674795,-0.4772703403025868,-1.4177800235944567,-0.7252720236829447
-0.31279843524952283,-0.048825108195042904,-2.365124153705276,-1.0753219479073506
-0.40061153675738553,0.462850548706952,-1.3439954445689688,-0.6171768063890412
-0.9257811178219122,0.7360214059165202,-0.7073497799076703,-0.6170077312062703
-1.264074975214874,1.1524431271109092,-1.805174761354163,-0.9491837503382848
-0.21189166855442304,-0.10137418117697275,-1.22073078599648,-0.7348715034105702
0.3218016540627301,-0.5628237856393472,-0.8496835617482031,-0.425742206645194
-0.9623919251388748,0.5473393018793079,-2.6084029638065007,-1.129505482740466
-0.5767783362628066,0.6936704043494435,-0.33143282281797637,-0.38403072154994405
0.9280277015653291,-0.555668867814564,-0.6587687111459304,-0.2524213793450437
-0.5779830369452588,0.6368965245674791,-1.6719944307405121,-0.8830245636322125
0.4659919950695206,-0.5633527467369757,-1.171569777410002,-0.9998073205688742
-2.3340407040514823,1.6937409356632225,-4.7595666991183005,-1.0785018380052271
-1.815808346288191,1.4377121293744566,-2.947614323288878,-1.1994763157983503
-0.4897985376019265,0.4224208118608118,-1.641608445587548,-0.8560531794659225
1.0823472820168958,-1.047454320625627,0.7307660918958487,0.5192931625197054
-0.2759560143874582,-0.100517341027965,-2.485000813897577,-1.1709404689789995
1.1393405107046246,-1.1160913478416137,0.26280467379866757,0.24825855238916625
0.678184560353196,-0.3092293811495065,-0.5983015655996371,-0.46583727064462926
1.1039357862150267,-0.7780604509772214,-0.523522798299269,-0.3315396232541656
2.3583942329779535,-1.2032086196395537,2.756922890306891,1.8462514999685977
0.840628754453499,-0.8407745821709796,-1.0553787733922415,-0.6740405467702426
-0.3364971798505365,0.24977388012877508,-0.3718621713875736,-0.4766831350475119
0.18368531278848638,0.05239522887586612,-1.2982851411270397,-0.9003647609142164
0.40636103317953226,-0.4841394711124877,-0.2512690337076846,-0.45870590091743535
0.21948887633385814,-0.2511820279197709,-1.8358509300002586,-0.85966254675297
0.939081466258539,-0.5304683362535023,0.04787401778478095,0.08340212637680244
0.2589287677773662,-0.058284451297768436,-0.5423599226864071,-0.5670795887861928
0.8200439627785986,-0.5196319940929444,0.27844984868317635,0.11125445051491853
-0.19519462280564454,0.2639140723829833,-1.4363862774104799,-0.7942917282451778
0.7018241908889714,-0.4397024092057241,-0.33217379027972493,-0.4971506117811616
-0.5564582555756087,0.4753305606579724,-0.9311942477789213,-0.7028995633340731
0.0890396310867963,-0.24864587770672053,-0.37811142914980156,-0.26206988079086
-0.11035091260458427,0.34634654623393074,-1.4588303270823362,-0.6518153961988373
0.760509953458668,-0.3699053921367326,0.40784431455437464,0.12902471655301337
0.34109113668361113,-0.34437218903431477,-1.4807406276395878,-0.8115055304574709
-0.04298167262501696,-0.08352518244680998,-1.7783526869486213,-0.7219567538638264
1.044984147721982,-1.0840922005582743,0.1541495553885759,-0.05243182338458007
0.7511030479932491,-0.3417500660289471,0.0560839965025679,0.06415343520614944
-0.8261281991264656,0.7775181575226415,-0.662311563567985,-0.397950838185667
-0.19418445282937774,-0.20352304314566694,-2.1021137472091276,-1.0438878745783793
0.3430668346495297,-0.6289485420907857,-1.2786557556314653,-0.7270277753536868
2.059711614979999,-1.022957189164345,2.163055005422271,1.7676506344256047
1.2690601169907472,-0.6688189144839123,0.009226514792745055,-0.2192026061273866
-0.4094771461378551,0.1715357171896224,-1.1819252745299,-1.0189735485146396
-0.9440553718708596,0.5563497563418478,-1.0293060214498682,-0.7339211830755021
1.3732415100682571,-0.7329418051125881,1.2952680908991931,0.8535487986190406
0.11146187656889246,-0.28774409868940115,-1.5370199463591119,-0.7803039485807992
-1.0750470152729983,0.8310330693673388,-1.2402685472278612,-0.5323159692869908
-0.7262131563100085,0.6139479789543318,-0.44261179213213875,-0.6018951145190781
0.9359424113947239,-0.7158859180712478,-0.5058236218216984,-0.44473087513971726
0.8343867999499333,-0.775014361619918,0.44061274290339814,0.13794045577942918
-0.13026567070388276,0.0021896265228115407,-0.725586990941898,-0.29572744802055795
-0.9306882498095669,0.6983775869192675,-0.8872406126857413,-0.5458404088441253
-0.6745621097973218,0.4136985523631768,-0.6010126134544214,-0.4376031059315263
-0.4093720676852814,0.607855271079827,-0.1954924246825711,-0.2797239866337974
-1.3506678480161816,1.3322087824352264,-2.3743900008739764,-1.2072927804703766
-0.22398750241673973,0.003774246561552147,-1.7729762195310799,-0.8281264162157426
-0.8760752825903277,0.633862349582451,-2.57567179208712,-1.1322669957124152
-0.17608903925936017,-0.038112977082203015,-2.0028411858714588,-0.9281002860151903
-1.1873468615976677,0.5898720718878172,-2.3347297323419833,-1.1824068904011507
0.5601126858566987,-0.46837144154454524,-1.4311066970572992,-0.8103334457655035
-0.33618028864473354,0.045692608231624576,-0.5152224584798206,-0.39334000593198226
0.8506041595236158,-0.6934028969662535,-0.6394682762291919,-0.8719181231729866
0.38819197014241436,-0.30345094066141803,-1.145116626698082,-0.7794655548839995
-0.02910800428774616,0.1855283303136046,-0.8555782765770648,-0.47640586544559393
-1.006368433700687,0.8353882737606061,-1.1858610626677493,-0.6987975081491535
0.31120153802262485,-0.36927254705774015,-0.3258978366256188,-0.4105648123574558
-1.195278723931067,1.1178831108962037,-2.0976156114062543,-0.9090681444538748
-1.008664484974553,0.7789442452082885,-1.2647139386241428,-0.2519394698943891
-0.24621455188197397,-0.1236543167939469,-1.2377442685330509,-0.5842237016255227
-1.684118928236916,1.143645034716848,-3.744536105455838,-1.5462073232138516
2.6169423900222912,-1.3845004292745293,3.4190377516111,2.71964728783005
-0.23858315326819318,-0.07690774685489213,-1.3352983462868673,-0.7979696414017128
-2.0565288843272382,1.7378189116957967,-3.559290828370298,-1.3810981815197172
1.351162917829312,-0.9772593938093352,0.43877631130119155,0.14585774943667829
0.5624516744500342,-0.3930457619116213,-0.9434699501169481,-0.7297983693435843
0.504301347460527,-0.4198564860632153,0.13617092915209716,-0.13783028589357077
0.2822058709333594,-0.5148512428362293,-1.3161448892660264,-0.9564704115177317
-1.3666586927519067,1.3138705090072722,-2.512321860558042,-1.074744141095894
0.7103876104521278,-0.3050489653076895,-1.2627549062658567,-0.6287016511313133
-0.5636901895605513,0.3917936508709957,-0.4994509205856744,-0.36926725867310617
-1.0181653819751995,0.5280047548109662,-0.9723625747835161,-0.6638957788323985
-0.44902004791485883,0.3684028902164226,-1.8621438474077991,-0.9046873607557014
-0.3478016743932982,0.1844841261653062,-1.691860874215157,-1.022552928259184
0.46678917952544025,-0.569610392122499,-0.44636117220525773,-0.2880646119082648
1.6183294184768773,-1.0219442033314108,1.516085489952188,0.9617316249303607
1.0107767836074588,-0.8571884828165569,-0.006759932727919971,-0.2041247530958999
-0.8522176258819285,0.679192446165969,-0.6909406093697351,-0.5051023640511745
0.14709780109914794,-0.23845088312246304,-0.750544112831384,-0.4962718353319141
0.5761335167596476,-0.7803261200539582,-1.405479199154272,-0.670560262589886
-1.944411553703009,1.3320383830835782,-2.406407296379846,-1.208678708980229
-2.70356495484291,2.2246662401957544,-4.1206041698349445,-1.4491663853850163
-2.175834317839892,1.426896868151324,-2.876116187709379,-1.246839422201751
-0.18238955379459265,-0.0035363158503745468,-0.7410760572936683,-0.3332250442869967
-0.31922947788225864,0.21869389498966374,-1.4738548118920924,-0.34408607864959
-0.065747556428382,-0.3030813493517274,-2.103368221878407,-1.0338407542684294
0.5896114901610636,-0.7042165961902531,-0.9040873956197961,-0.8054625411149161
-0.7452547017087987,0.3573356164474564,-0.924285900833268,-0.7240691832368267
-0.2782427834154881,0.1634469211631181,-0.4075437711342914,-0.31306358476919544
-1.2006027219546374,0.9517658549284261,-2.290987601231281,-1.2097001271280166
-1.0339330388445602,0.8914861694642329,-2.735168230366671,-1.3413685931340948
