time,User_invites,User_signups,period
87,0.4112897080463177,2.3782537041091447,1
88,0.07871164028918393,-0.4553578116354029,1
89,-0.2609876793516743,-0.062487235599610835,1
90,-0.5439590084941377,-0.3898025417777875,1
91,0.46357308459273244,0.9612167740864814,1
92,1.1869766006459381,-0.1781126093887031,1
93,0.029691566312055384,-0.02485313544139335,1
94,1.1033493554984926,0.6264886354491519,1
95,0.15794318205583802,0.33990992346209725,1
96,0.08732150070199286,0.026978922586530313,1
97,0.0960871103123139,0.24051721821673178,1
98,-0.029716535919243392,-1.0341259147874649,1
99,-1.2121650085332565,-1.7105732243325447,1
100,-0.8523256028804811,0.4563262576609679,1
101,-0.5995412624918094,-0.24350315472311357,1
102,-1.549448256554756,-2.0451435099881414,1
103,-0.07744967424908267,0.9611028657145027,1
104,-0.24977756709335824,-1.0856092387230838,1
105,-0.38152268254605615,0.8611927865788319,1
106,-0.12116741401133788,-0.31768976158546613,1
107,-0.20703627737684702,-2.094473129367421,1
108,-0.09000589919432059,-0.8327644459595099,1
109,-0.6551981949017476,-0.8000436041667988,1
110,-0.9572128979500227,-0.5642127816442749,1
111,-0.291168198462565,-1.4288507898411509,1
112,-0.5799821026563882,0.018717304080685837,1
113,-0.9901396730993669,-0.9645900930157342,1
114,-0.6085102879033858,-1.636299124428301,1
115,-1.0895020201628776,-1.0928683871243186,1
116,0.3113317951099022,-1.0577402953663495,1
117,-0.1623460864920771,-2.465228505951604,1
118,-1.5148674120829297,-0.1498057665330894,1
119,-0.6294840338471277,-0.06766334927344642,1
120,-1.3580932645687795,-0.1605036146303398,1
121,0.41044993058809265,0.045505585122050496,1
122,-1.3359236622253314,-0.6338950548276537,1
123,-1.209897857643563,-0.6051901914228928,1
124,-0.8039035405860282,-0.3538661547296127,1
125,-1.4216402304106928,-2.371257162051347,1
126,-0.25446623916878164,-0.8444281285800164,1
127,-0.7598098626116921,-1.4817236313886206,1
128,-0.3232143898957827,-1.8772007049123989,1
129,-0.41030845245058767,-0.5412153299821051,1
130,-1.5578771849165323,-1.319522024842799,1
131,-1.4240235626705307,-0.40399044560810804,1
132,-0.19619663230248663,0.28687499981556486,1
133,-0.38460421396299843,0.38228498952245304,1
134,-1.484933745364371,-1.726234006295193,1
135,-0.9696391078759368,0.40022567916711194,1
136,-1.6586196325982128,-2.6283842941287605,1
137,-0.8638125602806744,-1.741314292579355,1
138,-0.5562486583386776,-1.7141257698240806,1
139,-0.7260425510229207,1.1785277102165712,1
140,-1.6585779767214164,-1.600350574962338,1
141,-1.2806736471822289,-1.764767782456349,1
142,-0.5787700092967833,0.5707753649348754,1
143,-1.1949772201131688,0.2510583487950595,1
144,0.055109333244594105,-0.36462294501835757,1
145,-1.1593371816863725,1.103200999956423,1
146,-1.300429387156075,-0.9542370609047378,1
147,-0.6139701415730838,1.1607315150123505,1
148,-0.9015681325166183,-1.4471157410014062,1
149,-1.173736025691917,-1.7586032387943906,1
150,0.14932697035683784,1.0760859202902098,1
151,-1.0821113366860975,-2.5946758743853033,1
152,-0.7648770442496768,-1.6839546738714388,1
153,-0.8605683452875355,-3.2689348025466716,1
154,-1.152030224873522,-1.3361087125373792,1
155,-1.561559140533431,-1.9292220358962509,1
156,-0.13047525666833626,0.26834255295094106,1
157,-1.3369921469666242,-0.981569061605986,1
158,-0.4217398362992705,-0.7106775820275544,1
159,-1.0750525622969211,-2.193583800562712,1
160,-0.9555058479412089,-1.854395025732639,1
161,-1.2124797731578116,-1.743218422596943,1
162,-0.5532453920422622,-0.28861929962218746,1
163,-1.7224740737704587,-2.024873569876833,1
164,0.06680407925097809,-0.009791945172240898,1
165,-1.614724580348161,-0.6232412018288485,1
166,-0.8111824523675123,-1.1789408489063802,1
167,-0.38606159467345,-1.4243924331650837,1
168,-1.8519222840632783,-3.0993864455865094,1
169,-0.8668508677416173,-1.3896015803009454,1
170,-0.6584922624809149,-0.1306272498854415,1
171,-1.6326049932182807,-1.2801056873515142,1
172,-0.6593178380530653,-1.2005553948129541,1
173,-1.0925719372540752,-1.6644040527966333,1
174,-0.7920692192782006,-0.5211637765251739,1
175,0.2880300436904969,1.6944239207186962,1
176,-0.4230482036683132,-0.7805492005732696,1
177,-0.6694845667023952,-0.6194451397668086,1
178,-0.8453321576690146,-0.455532801253851,1
179,-1.2921585220328764,-2.9219134735865704,1
180,-0.845000197976866,-1.34464410904919,1
181,-0.6701134378537615,-0.35190285307446145,1
182,-0.32463668476800805,-0.9200823360803341,1
183,-1.0560628812664894,-1.5487336765236313,1
184,0.13670026849339656,-0.48008755167725126,1
185,-0.569132838953101,-1.8129856324890046,1
186,-0.7779883914325846,-2.095352603661368,1
187,-0.6928354511773663,-0.6620694485942096,1
188,0.00037303182442821603,-0.05925050142348453,1
189,-0.12080429398783638,0.9608712938120223,1
190,0.5789797983784356,0.03288448218126849,1
191,-0.02245391661940699,-0.38544913728516117,1
192,0.3365736043092164,0.33271797504733114,1
193,0.8207128747285585,1.0827192505900396,1
194,-0.4153423241927348,1.2722574718033353,1
195,0.16815199858710997,0.9178933126541975,1
196,-0.21272401079005374,-0.5073035056604203,1
197,0.41452385830706984,2.1656080712228176,1
198,-0.3627820419537467,-1.268820095759908,1
199,0.7566726030814748,2.0731889049443257,1
200,0.30221176929460103,0.5308955088828611,1
201,-0.4221044496622217,-0.6035451000161003,1
202,0.3588021542095017,-0.6778090554074591,1
203,-0.12442389450727222,1.0138170609649597,1
204,0.17622112004896245,-1.992761576018792,1
205,0.8106078783623043,0.8493665768312108,1
206,0.8811822202900004,0.6183139451117731,1
207,-0.6495523322699948,-0.14947518189485398,1
208,0.39287859727851693,-0.3980963897882121,1
209,0.1094483894010474,-0.4767430146576679,1
210,0.572701560787154,1.8865746836984236,1
211,0.15158647837141742,2.9069245813954665,1
212,0.6066707013935204,1.1787678272280238,1
213,-0.3177334404833266,-1.2207578529912335,1
214,0.6296325540533267,0.715363589588233,1
215,0.03985030336676304,0.9329102559087796,1
216,0.6934823150205399,2.418243919668595,1
217,0.4292827332487054,2.5409185138364867,1
218,1.1563678385772982,2.917942437152281,1
219,1.3938515332207844,3.5053552699941974,1
220,0.2568163948295159,1.2770842315287518,1
221,2.3455206278926353,2.985395685439125,1
222,0.8331432993846498,1.7077663388954711,1
223,0.8249345418118776,2.2915316747096304,1
224,0.5288735756443512,1.0120743148245295,1
225,-0.005221013153299925,-0.7941663449848969,1
226,0.4165325347507951,1.4280513967432624,1
227,0.6951133716700312,2.867459363067542,1
228,1.2469929567717513,2.077654458114793,1
229,0.29847369055422096,1.9188918524468432,1
230,0.2617383995671,0.38779765649612774,1
231,0.7064061994985698,0.8253307282533423,1
232,0.5467710059236643,1.3417073008345246,1
233,0.3693360796127906,0.22313019953760532,1
234,0.9204216472566061,-0.9643845186479856,1
235,0.5896268392765107,1.3411653198605242,1
236,1.4676047789573183,-0.5797997816530402,1
237,1.3812812750841075,1.2376914505544787,1
238,-0.20480201145488164,0.7715567548803176,1
239,0.7667954500876379,0.5310469995587342,1
240,0.869043814957125,0.30559041637121953,1
241,1.568583980859398,1.875702573543661,1
242,0.6551562087644809,1.062690402560931,1
243,0.8384468579939488,0.4208684930544141,1
244,1.5560159699856837,4.148491271385315,1
245,1.567672827632672,3.0347272802148,1
246,1.3432069539943663,2.909098881412586,1
247,0.35360955929592497,0.20142494708905032,1
248,1.7591806123671112,2.4552301978791173,1
249,0.9095249015411647,-0.9068522057828483,1
250,0.8119263161920318,1.5258517608365074,1
251,1.2296811656965734,0.6409171642573479,1
252,1.7257374587971586,1.2602591383274793,1
253,1.1163154085408034,1.4434058523542852,1
254,0.9732813660158584,0.8793973090542062,1
255,1.4034548555477093,0.7546481425259863,1
256,2.1319719851064853,3.0071551697011962,1
257,0.5061155404093662,0.051270489026130295,1
258,1.0244944503997204,2.539345664232906,1
259,2.2300097022326737,1.9896157771607288,1
260,1.1528557240078314,0.25017959773858234,1
261,-0.0015364247055641433,-0.16617544193004852,1
262,1.568502501820699,2.9426941855957507,1
263,0.6949604937806928,0.30430308998644073,1
264,0.2696680330032776,-0.09721497013898334,1
265,1.2087571082860942,-1.1425408578798733,1
266,0.7270888444976997,1.1601876912646976,1
267,0.6595970662053524,1.6017081217007003,1
268,0.5760077120958527,0.7931469017687347,1
269,1.2386427751078035,1.205861698277975,1
270,0.8216129460122196,0.4081628181282142,1
271,1.5489230765528188,1.6154965768766105,1
272,0.955318818112656,-0.3461375918859264,1
273,0.5097949885460136,0.8537998216231106,1
274,1.250134998932079,0.0871212709850584,1
275,1.2565447744699816,0.5625191172653831,1
276,-0.3819080810251706,1.063863162741314,1
277,1.0409140310246299,3.249768861314294,1
278,0.49483355468733903,-0.06257871954638494,1
279,0.8531127592887372,0.5508221171300316,1
280,0.8217855963938555,2.7323990339477926,1
281,1.9165843515350902,3.742988805296892,1
282,1.5453698533439277,0.9349946392493508,1
283,0.8827431248703479,2.149444642487566,1
284,0.18689938072785522,1.3168426188520275,1
285,0.047278087451148476,-0.2674164932469214,1
286,0.3373308593928064,1.2285096393938426,1
287,0.650671641622924,2.7358614138255906,1
288,0.23473547056605001,-0.36944795227896454,1
289,-0.0892930907536374,0.8617351393173331,1
290,1.0886744228194989,1.7266485578451785,1
291,-0.267353326274927,-2.0285388819151806,1
292,0.6277111362477358,0.7473292912461013,1
293,-0.3815767433374536,-1.198389098263021,1
294,0.2755665536632451,1.6828166229568848,1
295,-0.2814309557591582,-0.9827056890109742,1
296,0.18413746169758602,0.06582214508704332,1
297,-0.3849758544721588,-0.5306212781680584,1
298,-0.8777668049413894,-1.4856401684855638,1
299,0.12258212282164954,-2.050593379280605,1
300,-0.27424614013760434,0.5631625165847428,1
301,-0.0577282439643539,0.07458710320243428,1
302,1.5239047424516772,3.10428301424715,1
303,1.5729934454802026,1.4186049795126041,1
304,0.6763527646101928,1.2857481453041166,1
305,0.35001365043727695,1.0884115994278623,1
306,0.7348802885421132,-0.32285953364658804,1
307,-0.38621505563502107,-1.3145901549313126,1
308,0.0006853572372592098,0.8999469579617766,1
309,-0.8179041445728202,-0.04429343978110467,1
310,-0.020549964403429988,0.9289266944153479,1
311,-0.2954754959415044,-2.5596740597053,1
312,-0.17623012849373967,-2.4927819468865735,1
313,0.2702174882287915,-0.2873700900442747,1
314,0.4101163027422624,3.301840706863944,1
315,-0.6104943655274241,-0.556747526982856,1
316,-0.4199773595090519,-1.1347284220633829,1
317,0.2648231356624219,2.1733333031650686,1
318,-0.5897713833776141,-0.5474349101685979,1
319,-0.06038459924143513,-1.495311066052845,1
320,-0.1439493618793402,-0.5403990877776187,1
321,-0.5685821583662128,-2.568586957547218,1
322,-1.2997130377188042,-0.8048335520846861,1
323,-0.542119542696148,1.1306811269268966,1
324,-0.08621637586868225,0.5491698089422126,1
325,-0.9395280663224865,-0.889929885546469,1
326,-1.2973049830676038,-0.962564553139966,1
327,-0.6258637571901189,-1.8839708399564241,1
328,-0.5951668355767799,-0.21677232990255252,1
329,-0.8561933697323115,-1.2716665625156998,1
330,-1.0718395917826826,-0.24552599217538007,1
331,-1.1195252405045355,-1.610501322175127,1
332,-1.308951524452728,-2.2480255155283366,1
333,-0.6615338171991023,-1.4654484036540842,1
334,-1.5542606078425139,0.7605017163736381,1
335,-1.7467980507471523,-3.212958301047473,1
336,-0.8255277542853242,-0.05437973259578588,1
337,0.1484887387305004,-0.38799589727162626,1
338,0.4308903190450304,0.011721461371339226,1
339,-1.9273127929934146,-3.179192636894017,1
340,-0.6811500567995006,0.5796510462713754,1
341,-0.688707095627372,-1.688370489046708,1
342,-0.4867108955899761,-0.699209417904459,1
343,-0.3490536948070222,-0.4083277363212314,1
344,-1.0923525326126842,-1.830439399129411,1
345,-1.1138233608186283,-1.5861592906785726,1
346,-0.9870961316102789,1.059144092795886,1
347,-0.7554177734604439,-1.389497927035495,1
348,-1.9765105045498028,-4.740792780491316,1
349,-1.2817488895195701,-2.4596794900568244,1
350,-1.581617911090331,-0.37893817942414887,1
351,-1.0100944475159799,-0.6596149181526366,1
352,-0.8324908871210424,-1.6916706782443405,1
353,-1.1788100893266102,-2.474580366350261,1
354,-0.5618769978620224,0.7929031529762259,1
355,-1.1109869903621712,-1.5010975612220925,1
356,-0.23702070209501713,0.4753710642973106,1
357,-1.1756124504438712,-1.619356672385739,1
358,-0.8059800149702259,-1.0153976535589464,1
359,-1.28743411258091,-1.728295526989251,1
360,-0.9606178919446786,0.13028930437501685,1
361,-0.444409944285548,0.15147122234830734,1
362,-0.994574765395086,-0.6856625424308236,1
363,-1.0031698295277003,-0.7876578196446353,1
364,-0.509613007229883,-0.46857865622441375,1
365,-0.3450985705806371,-0.4757458510371588,1
366,-1.078848312004182,-1.6094247199953564,1
367,-0.5925200585698808,-0.049966636816719645,1
368,-1.9099852554946168,-3.386850796152597,1
369,-0.6955422295579179,-1.1820049391567262,1
370,-1.444545987122065,-0.37509399109718644,1
371,-0.32560495572734505,-0.6887848470498497,1
372,-1.7362196712403137,-2.1635465120786015,1
373,-0.7380033993284284,-0.39092278009439474,1
374,-1.3358143970940182,-0.22965086453468997,1
375,-0.6130383026585786,-1.6644117240365435,1
376,-0.9706790555324042,-2.2210954746432514,1
377,0.7112471170638834,1.0557516073770574,1
378,-0.574947000073669,-1.3681873079884235,1
379,-1.1455301310634924,-1.3966486243242429,1
380,-0.2862584033408102,-2.2438797754733986,1
381,-1.0928171963129527,-2.335317054832724,1
382,-1.2940420428391484,-1.337782404398586,1
383,-0.3444001631029424,-0.9399783983683807,1
384,-1.473564145503805,-2.292711955147283,1
385,-0.3704221078874889,0.10254626810995626,1
386,-0.5152262913244451,-0.4995396238207053,1
387,0.19197168896537248,-2.0749563966677056,1
388,-0.5898285457130068,0.012196883830354888,1
389,0.030739030134684542,-1.247617723458291,1
390,-0.38644122179219437,0.8932493215176445,1
391,-0.32201892772550084,0.09826356471325653,1
392,-0.4165683064263983,-0.7559973820419348,1
393,-0.28645793103773914,1.0108767895890827,1
394,-0.14099310210205096,1.9067588578644696,1
395,-0.061575069050439246,0.5929901164966535,1
396,-1.149669194866352,-2.3933227362775646,1
397,0.2977847257717245,0.5539367400104246,1
398,-0.17928280031906113,-0.004266190344638238,1
399,-0.623616472783414,-2.3007284737776,1
400,-0.09889864513059829,-1.2293130461889163,1
401,-0.39592563556165894,-0.024665144904888525,1
402,0.07458926746193541,2.369818394193505,1
403,0.008880079113689404,1.70324672292137,1
404,-0.4094998997557783,0.3927719384978847,1
405,0.2693538379256049,-0.215255339146657,1
406,-0.24644843459746954,-0.6724124637304553,1
407,0.427350860815416,0.08043466679319089,1
408,-0.9039391888270014,0.4959328028194123,1
409,0.360068905920247,-1.252623728054445,1
410,0.019596433901349297,2.159355300342914,1
411,0.13909560297323986,0.1548694867146168,1
412,1.1120717687514956,1.0433995323115546,1
413,0.2182394644588119,0.8243436119836467,1
414,0.6039947385421163,1.4563572409978507,1
415,0.9696315981405308,1.3716516012208033,1
416,1.2430252205069503,1.6385147148763661,1
417,0.0008008596600597162,0.5105104042114754,1
418,1.1000341709119827,2.860596536074315,1
419,0.09845907816824329,1.8043911688773993,1
420,-0.008600439222111955,-1.1872454183245207,1
421,1.300336762422921,1.3708763326144067,1
422,0.28580551421561645,0.3772552224048408,1
423,0.7834154007216351,0.606188550165389,1
424,1.200720061318197,1.0587387079987058,1
425,1.5155767322813998,2.791489327273551,1
426,0.7015535087917286,1.1505394719987527,1
427,0.6261053954944595,1.2080832751443602,1
428,0.5721507678442186,0.32687733597592644,1
429,0.7733814987063579,0.08040288716556743,1
430,1.325476017332978,2.8022098871483863,1
431,-0.16783054569458433,-1.7465314473062006,1
432,0.7053110669469499,1.5294709635066113,1
433,1.243589740058235,1.8484914229308562,1
434,1.2483814640451971,1.379588456732384,1
435,0.029409862205696302,-0.09130879647914258,1
436,1.4200232656225582,1.349707646464693,1
437,0.9476120110304495,2.759768891270622,1
438,0.4626685671100299,1.0430170455086278,1
439,0.40966020051001106,-0.6303969971224159,1
440,0.6363335859804842,-0.5082113647830369,1
441,0.8091514732460934,0.7277794528528849,1
442,1.4884026085715738,1.219441852570165,1
443,0.5104319355524367,1.243261302432547,1
444,0.3434727104085643,0.2829939631534679,1
445,0.5155283276256488,1.449486594169524,1
446,0.8327109898342776,0.045515466260206305,1
447,-0.04657347717436633,0.40431893282971654,1
448,1.6331825007745273,3.6206544039877757,1
449,1.0149454368560507,0.45389427641874236,1
450,1.3265879260716524,1.7196173218130109,1
451,1.2786800115077435,0.7052334504495229,1
452,1.0662254967249891,0.7789961846560006,1
453,0.8268927590347155,1.6798972618950079,1
454,0.3235321758719145,1.9227916039676078,1
455,0.7819428644139352,-0.09891009175187504,1
456,0.9283991537471078,-0.026887976649307532,1
457,1.2373754435142392,2.070916493484215,1
458,1.4466581504527642,1.0156077882796954,1
459,1.5619539819946244,2.1880422254177243,1
460,0.4629407553846979,1.1263455782588798,1
461,0.9033044837447686,1.9954526082792219,1
462,1.1061797773098145,1.0251158931549762,1
463,0.94227335645799,-0.9611942182010953,1
464,1.5478357860168335,1.4790610686801953,1
465,0.7573938734788469,-0.06895852346941245,1
466,1.5384256910920002,1.343666899147498,1
467,0.7269460661169562,1.9860677487830536,1
468,0.6096248141580246,0.061325550791383354,1
469,0.11420243355139081,-0.2173972585120853,1
470,1.2117630474484185,3.0900295322858193,1
471,1.4675395823042345,4.6907083921974575,1
472,1.1832928335093027,2.444914944873581,1
473,0.6207662743947019,1.5712873767607496,1
474,1.1077183896329879,0.1245395378834735,1
475,0.35487892963703366,1.5297858140415033,1
476,1.2902063596211706,1.9590565505325839,1
477,-0.25980522169364784,-1.475062142381236,1
478,0.4533012076849305,-0.16716461942618643,1
479,-0.16108922805206383,-0.9709954682507372,1
480,0.36194911696696497,-0.26714220689968476,1
481,-0.006687821475743649,0.5087609647162621,1
482,0.4678884188404027,0.14706660935403548,1
483,0.8262309626449185,0.42989236092170346,1
484,0.47497471508648936,0.9136866907258221,1
485,0.6419389134035258,2.517848782468497,1
486,0.30748811513519525,0.9088856151772606,1
487,0.8867185586579034,0.5688648960005154,1
488,0.9149986516722859,1.5610152811036424,1
489,-0.3530731578717629,-0.18631149011179213,1
490,0.8140839358078076,0.38503749570885737,1
491,0.7153226691551607,1.513557731321085,1
492,0.7674960547393775,1.0155072648301011,1
493,0.3694170922143057,1.6267130838606578,1
494,-0.4616774260614208,-0.7756213588554421,1
495,0.5803663241026917,-0.08032937231311743,1
496,-0.009104966119852842,0.04541298489738055,1
497,0.24509980932151304,0.6565924459860761,1
498,-1.0731622297795187,-0.8574367821918621,1
499,0.4102132529043954,0.5538635897512023,1
500,0.4380255927061562,-2.643442765424897,2
501,1.0466992375958792,1.2458572573950868,2
502,0.5815607586184898,1.0947433168770173,2
503,-0.16537591133143653,-0.5901705370706883,2
504,0.707619117831603,0.8388541193547352,2
505,-0.8464916132567689,-0.6383124966412277,2
506,1.7415885221590952,-0.16044714153040562,2
507,1.3196437053196712,1.195445574363943,2
508,0.16671989468257697,1.0084432245729418,2
509,-0.7181251898100924,-0.9342121874994851,2
510,-0.2390858914944411,2.2022512223997506,2
511,0.01753154994202699,1.2832605659661518,2
512,-0.18831268097603895,-0.545418237008104,2
513,-0.04077389003989779,-0.7355156833021848,2
514,0.10861354881086432,-0.11462305880372324,2
515,-0.7015774771611265,-0.8289123355013144,2
516,-0.41527253388356333,-0.8611188958972991,2
517,-0.5504906782527087,-0.7282761341826576,2
518,-0.42871727124558073,0.6736201900388655,2
519,-0.21573534928621269,-0.4504804970136877,2
520,-1.5418776438607744,-0.5125991997379187,2
521,-0.5546403956237307,-1.3545853364330374,2
522,0.24016309308955264,1.0912496203563289,2
523,-0.8590946827531734,1.160166792235942,2
524,-1.150838834309607,-0.8181263781035628,2
525,-1.043889058586161,0.021695450259714977,2
526,-0.37170260342556427,0.827495751810259,2
527,-1.645113029168538,-0.1094885511598307,2
528,-0.6583618162984015,0.01652903093510072,2
529,-2.395132703364713,-0.4975091789568198,2
530,-0.047224578585183696,-1.8344894006293961,2
531,-0.8618884038488352,0.39419563595065077,2
532,-0.16153282590569062,0.26947821169583464,2
533,-1.1400896948623211,-1.5926617906515759,2
534,-0.7386099420732748,0.041426829357585016,2
535,0.30945263147227153,-1.8064422185053113,2
536,-1.410344612943755,0.37631697425431776,2
537,-0.44650118609836936,-0.2570425372776695,2
538,-2.0405318977385134,-1.5047536567532145,2
539,-2.2337645634539447,-1.616565612918785,2
540,-0.6065958352161812,0.5716862794509205,2
541,-0.9396563985755934,0.83819695769128,2
542,-1.2174465033570554,-2.0989289407125176,2
543,-0.9808404056744883,-0.0096776006555363,2
544,-1.2411174125883797,0.3494665053835956,2
545,-0.8365999279910017,-0.011127404787825479,2
546,-0.6053942025423734,-0.06456692574572681,2
547,-0.5014575403598485,-0.17785723352273594,2
548,-0.9892266249667226,0.7135832052375872,2
549,-0.5896034833558421,0.5104708896125214,2
550,-0.6561201521026006,0.5868722081996692,2
551,-0.8029274642411771,-1.0383681141176195,2
552,-1.253458325172218,0.12581230148336664,2
553,-2.3715807959420436,-1.7932409871738786,2
554,-1.0881492424340877,-0.3097727965223854,2
555,-1.1047227859446884,-0.4221780477651703,2
556,-1.7829942214927814,-0.3819125006923391,2
557,-0.5804036870961364,1.1607107328029633,2
558,-0.9621497190362691,-0.7506604803553036,2
559,-1.6345496278861693,1.6212881331264346,2
560,-0.518026929884251,-0.6181096044539145,2
561,-0.5452332787541475,-1.081788446212507,2
562,-0.3413002290428778,0.47258561883112915,2
563,-1.5004704924357661,0.6617690560480919,2
564,-0.6357040037137413,0.9912425781111394,2
565,-1.3124368000428555,-1.1294922628778006,2
566,-2.313791119976627,-0.7162401535207359,2
567,-1.124994845060277,-0.38113031696340327,2
568,-1.0048724208570905,0.5186738952936658,2
569,0.26405738114268873,0.9742732141980821,2
570,-0.6446657663385291,-0.14537949503497577,2
571,-0.06615430193766625,0.5069045439110126,2
572,-0.9891568640477011,-0.12992262220493006,2
573,-0.2943738270652997,0.39294476806906437,2
574,-1.292382769249976,-1.142486508232934,2
575,-0.14973983487077014,1.1308356746775732,2
576,-1.2978308217545922,0.15102422163030682,2
577,0.016324415442769413,-0.530375005152775,2
578,-0.681852823290634,-1.1478405147288093,2
579,-0.9603816155216345,-1.76618737223137,2
580,-1.0950212726411563,-3.05728911264747,2
581,-0.12647537099289757,0.5355751787727064,2
582,-0.9955664088130076,-1.1607173229087082,2
583,-0.36522585503718913,0.4936802254040621,2
584,-0.7481498604930212,1.8567653419563062,2
585,-0.3711696067118472,0.9370261689000684,2
586,-0.41744310485343955,-1.7465760658403553,2
587,-0.7128640164144935,-0.3695296281953998,2
588,-0.8701324560240868,-0.454836661352667,2
589,-0.9947871860086142,-1.269217521427124,2
590,-0.08560387097670707,0.6742847817417954,2
591,-0.20472511302894753,-0.2589346818586159,2
592,0.6694641929904526,-1.4399591655327206,2
593,-0.14830945215222707,0.4342442199291637,2
594,-1.0699782399270494,-2.6948762517656464,2
595,0.5673675614069447,1.1862301887286553,2
596,-0.696222580768433,0.7189037005777651,2
597,0.27909276353283297,0.23536589811368028,2
598,-0.2973044214031183,-0.8176305804764362,2
599,0.36207997354372967,0.4351532141135837,2
600,-0.09101041741219218,-0.9071233765133364,2
601,-0.4702795997868918,1.2575065541843817,2
602,-0.4056705360067779,0.33272205822990264,2
603,-0.3780269869001645,-0.9963772602981671,2
604,-0.23842739186294915,-0.3581839905436379,2
605,1.1891775336835957,3.6731539674468108,2
606,0.255411961338852,0.10110594219845954,2
607,0.3190501733115725,-0.25067738340071916,2
608,0.8840673394043055,1.3646377520271935,2
609,-0.22274616131653502,-0.7225285149101397,2
610,-0.05715191074924797,-0.6084669288689237,2
611,0.014741863722684712,0.7830414721946224,2
612,-0.02463616647716821,-0.7783605810369516,2
613,1.264513482231518,-0.7912223223099332,2
614,0.20270236184887436,0.8186516122724286,2
615,-0.16596966440341798,0.6865305637626492,2
