took_interactive_course,prior_language_experience,baseline_proficiency,motivation_level,weekly_practice_hours,final_proficiency,unrelated_random_variable
0,-0.8244989917339517,43.19539651144779,2.8461307624004455,10.086186469083788,73.89704096408074,0.7750093396244784
0,0.1010145247872669,42.71543039714771,3.824207876273457,12.143377505554012,85.7145010765138,1.0668855466776357
1,0.2487256723363257,40.68814190484199,4.411039892189989,11.5481290540841,78.89782890556515,1.027392576061277
1,1.7153121527723387,49.93323456203,3.731248588826632,14.484830175025385,99.78561552874032,-1.3170286546697227
0,-0.37729119223409396,44.28244609958871,2.829181132926447,10.557179404736079,84.07953207167192,0.35312663024807456
0,-2.0986522880611496,29.324035925302304,3.370176011938901,8.093819272815914,59.544084983433855,0.007444253458450162
1,-0.6029543291756388,30.599770183219075,2.224403223278295,10.739961281173386,60.04481808971595,-1.1640944423274426
1,-0.5189075295093192,34.16364389214035,3.689538805768694,11.858289454002918,76.6943779471343,0.5555834584033996
0,-2.21274674726131,22.297537694601914,2.969701200985252,8.29615876599134,49.37478264937342,0.6271529205668142
0,-0.40605506073917885,38.430012168698354,2.912124511999515,8.718094200752821,69.46847197914504,2.092110797694188
0,-0.29649623153259524,28.410123269741355,4.336635157421591,11.36940044797177,70.8549737339159,1.8118827689563664
1,0.27173787100603936,37.37925994928208,3.2283722638706807,11.771047558318195,77.19058998267131,0.5614991428683331
1,-0.45888712322611824,43.25002526901997,2.6190087987835042,10.158726098716402,75.90041111475962,-3.045885981859641
1,0.4638778226096914,49.63744731941894,3.1804581082763708,13.47353961306733,93.97726782622773,0.49457040339671693
1,-1.0275790497240047,35.73660832972458,3.1395403860919,10.097502597826974,66.14082555634182,0.04877260785174336
1,0.17225067831633742,39.77459418385257,2.7560330571851837,13.12067915651005,74.77319229203749,-1.075549334259654
1,0.5936883952204216,46.03256975189637,4.119496908119379,13.80144258784753,90.9902255010386,-0.8718995754326311
0,-0.3081517557819794,38.787742113706564,3.124915402758539,10.207898265726334,72.95096449370965,0.9957268448597932
0,-0.923724357237678,31.722405224273913,3.037645017770978,9.339497694569038,62.03501234157681,-0.7804554713002104
0,-0.7027894233592281,39.098095473648364,3.7661839697272654,10.931959694750669,74.57255757695398,1.338925267180536
0,1.013443402239689,43.466038756485396,2.9049337345328725,13.410407651404043,86.3197335808507,0.3191635699851188
1,1.5286110248285154,53.71396318939284,2.1584428451147835,15.057786103513992,99.47851876122157,-0.8151749147191264
0,0.5260759659225851,38.4438698634727,4.162489687155684,11.641796618212467,80.49452908638659,0.05179475136915249
0,1.6888035970039232,56.58562219493098,2.4731056576259443,12.11674669412178,103.92866318051736,-0.08827419650931483
1,0.012561401641250136,39.85712616183381,3.982805228520227,12.62808028867984,81.6176894795602,0.5300340085385061
1,0.840667670142201,56.25104185387383,4.021003643950555,15.691165673170612,109.85939041277132,-1.3375734724651909
1,-0.09080310008746223,34.29780001301159,3.8052204850889884,12.777882751862709,74.1110248846842,0.045123770965904565
1,1.0321604884906654,42.08766133528479,3.2599399556340014,13.642601837599571,89.1695523859181,-1.3903628095205292
1,0.4842387129237531,46.108301828239,3.2185246682186817,13.239700276933597,89.20784712148271,-0.41468874948368084
0,-0.3899833366040097,35.52649734376091,2.341233636919214,8.120027341875954,66.72233479235294,0.34332350212222834
1,-0.10198845452638228,46.06053780668822,3.157048011782879,11.910035284172004,90.99414745172712,1.669631030170822
0,1.8476965038129507,46.862295482932474,3.4613942642092397,14.841372272798797,99.12984470994832,-0.5553281830471165
0,0.6746137116485673,47.018406699599524,4.496096516861719,13.069792217394248,91.80273345892294,0.10737707222831216
0,-1.3927934009385374,34.493112561086484,3.1983082936695704,9.528039523749232,64.31760099825985,0.6563264910726411
0,-0.5789823199406163,30.84323616711525,2.571333869905659,9.813751984518431,63.91800578110992,-0.6052097073451439
0,-0.24850074832607616,42.504581112673826,3.1985696371723664,12.05655206214342,79.86684236027675,-0.27259099360889766
1,-0.5229762850702427,41.499943687374596,2.137966897977424,11.09316920084824,78.30057277995866,-0.09516821761085267
1,0.46997134230626364,38.749271901657494,4.295644029408658,12.642253814523988,82.77648762113844,0.5995029446440646
1,-0.9204047889427975,37.34407007773577,2.69490188264787,9.577451443923662,69.54932272521654,0.22350100890821495
1,-0.030226942377503094,39.43384200750038,1.985042865580946,13.024210885365703,75.09661149205299,1.1500426363811094
0,0.08166685335385762,44.51362272215874,3.1572039798510505,11.614488204058429,76.1825280699752,1.0006651624873681
0,1.0355488959296089,40.3048504554451,2.7980583386778495,13.79059963373276,84.54452689925023,1.6448641686693863
0,-1.2385965610415786,28.295090522651183,3.5487941728191106,7.848638769861101,53.76361968389737,0.41268461190738176
1,-0.09568168755571331,36.12869803117243,3.336017458739463,11.868281638367618,74.0340247825936,0.14562413397794757
0,-1.6920223243718324,26.07748516311473,2.591595554109136,6.7021821004333155,53.412171271581116,-0.70135535410433
1,0.6595849257825284,37.6882598739235,4.59102139616132,15.527481641343195,87.1913100748217,0.7658333812195788
1,0.3659098226747531,36.64110143458781,3.392802961346076,13.291375112668259,77.24823110137004,-0.16521669871295339
0,0.060559449068529586,47.729933963844964,3.8285191242158603,11.307493265142597,82.60140481501732,0.12898578308643438
1,0.5591180075325843,48.88175623349289,3.11965439544355,15.282127234810396,103.02180725252401,1.5830511262766045
0,-1.7201219120161189,38.41725628539845,4.356411840678518,8.27034589094272,65.408200677854,2.1371822167675143
1,0.4105710759031454,47.86829435027247,3.3806306730347835,13.546706309500898,97.98642930729281,-1.4438619875529215
1,-0.6172035168931213,39.852586361402004,2.617063740820005,12.032257456821831,78.67776715196717,-0.14568358264618636
0,1.6209920267898368,40.712868135020386,3.1116653986499867,13.228190930694021,84.44432472861912,-0.41026725674104136
0,0.2515063137415434,40.652454763926414,3.694611399817175,11.849710573413281,80.13362229900697,-1.470436912316911
0,1.7781388926972101,56.256420542734496,2.336233219592705,14.344423901798182,111.47689689274901,-2.002225951173307
0,1.7332654128896567,51.01272534779729,3.94751134884941,13.344750989188352,95.08179841075933,-1.2161273826865953
0,-0.46939631473892274,40.65149914639862,4.908244816590868,11.865198894394641,77.32501406288839,-0.20566517958245512
1,-0.6253906879632417,41.058235491351496,2.473002941721349,11.257742179034585,77.56556684202191,-1.3234120811412788
0,-0.6203389290911678,44.74137168997055,3.9525183381189724,11.40380723237991,81.61952768495537,-1.8606289231968367
1,0.48914781292185805,41.067847531206404,3.3912419148884814,11.071180230584737,82.4561502599526,-0.4904152300692045
1,1.5902465342308976,48.601690147204266,4.162091914994666,16.352650608450556,100.80481597815572,1.0332475169054234
0,-0.674257832813441,36.2472648548762,3.6117158261184463,10.310093023764402,68.4320727144502,1.9735186696200422
1,-0.19009834981305693,37.59521517227546,2.886376270823791,11.79624762014268,76.49030524050491,-0.472235807403479
0,-1.7653020873304146,32.51340733135086,3.3522693504239154,7.971157137506048,58.25363147345228,-0.33380115780823516
1,1.3723638193473178,44.06031189323605,2.7851501492971487,12.088936577940462,81.20617185489394,-1.1805308226308917
0,0.3312142224579245,33.9349467529374,3.802221134743288,10.614327790688874,64.00165966881029,0.6138995183283424
0,3.105394579786905,54.83213074925769,4.157404746709753,17.30852983896639,113.09329230518483,-1.0611832064951126
1,-0.5676152219370006,38.73008594804747,2.4836158925082237,8.995204749529789,64.55467209817903,0.3070011177899256
0,-0.13563603592660983,39.356782149532485,2.822460063212563,10.88843118197262,78.91025774753008,0.338160548746723
0,-0.6625012297101841,38.906887291013845,2.491088011257179,10.004510879988253,74.30984727666741,-0.4094045909813809
1,0.3114410405194104,48.23515669590625,3.342048521208138,11.955594827954815,85.40857546981421,0.3358477918644792
1,-0.07864750893846016,37.51417793406948,2.094931580571604,10.026324623977017,66.95404798856244,-0.5388889190502869
1,1.0087351378958131,40.693134655418035,4.831534330134582,14.621745367379035,94.23654903924005,-1.234784212475346
0,-0.04825255544388037,42.21380287349587,5.515804143977503,13.250525305012244,93.79712336179553,-0.017143042791943175
0,-0.3264561740676344,40.064579209613576,2.156180206905944,8.812653866726535,66.90332998185887,0.9018889817491381
1,-0.9478306147670074,34.68137554664919,1.3934426085978924,7.738415431950419,57.96019308748194,3.560102828977661
1,-0.26732548955534957,35.37166306875539,3.092499059804183,11.58011995246282,75.47417446645952,-0.5853890688904391
0,-0.779352272610391,34.92638365105072,1.5951521805649007,8.321751496545915,60.7982727357744,0.6658871600549673
0,-0.3209706904713654,31.620458376842834,4.51882983974853,10.656260235727247,71.330770417272,0.19295707369418771
1,-0.5349709966021684,31.780538938338186,3.2654027418409846,12.110910998065995,74.1696279584188,1.6827473323276259
0,0.7450517008631915,43.50235967309292,4.033555540608676,13.75443877477608,85.9938921951873,0.40617370695336447
1,1.2193622047298642,42.21276813824561,3.072935773378589,13.738531876934264,87.76743909762618,1.8519490281409292
1,-0.8404806029517758,34.115277272105345,3.5960544356453727,11.06068418456794,69.28010455676524,-0.12635514157008232
0,0.6078818228779529,40.79672074139151,3.883488799536027,13.11128861158846,84.84764964277001,1.1349523985706358
1,0.4296054482811311,44.94076975241893,3.513614381203553,15.031656115945644,95.72135747090252,-1.2817698542480804
1,-1.0145369963163442,42.09917881542569,2.070627413620502,9.65874331857077,72.72739151640856,-0.25050102677450986
1,-1.1474132382810804,41.04163093775584,4.7088948054848085,12.267725494919352,81.57600949280805,0.030323634646287248
0,1.8678505174606232,51.768755477135656,3.9789896655316146,15.053858711311586,99.97725160421855,-0.5975009553978021
0,1.336493672442152,42.98478089726833,4.093991882713364,12.430715409768373,87.27074360533697,-1.2767466748477188
0,-1.7600536820306325,33.03585303634266,4.029880447803927,8.124469015850647,58.94938049703727,0.5422593875278527
0,-0.7044084401852221,38.80824931974877,3.528335972652241,9.365576219796539,66.46533180145717,1.2852247658706866
1,0.49477400425139095,32.333835269553305,4.2077520873468295,14.19170530426268,79.02713425371888,-0.04044680626451004
1,-0.08028507394121127,28.513987629397768,1.8946236413248019,10.29602026040359,65.23128694026961,1.962856136400532
0,-1.1905650249339046,34.654748513431656,3.042403478351938,9.073578604647519,67.50097508452293,0.5252816184984216
1,0.4696366662520035,34.154595213752444,4.148338847135088,14.152507089547788,83.91744986483704,-1.0476682444787322
1,-0.4095091573238246,41.5353995290325,1.111203815364168,9.3602036351541,75.30163517435768,0.3949094984079554
1,1.9146754021031092,54.08062698211424,2.7593748634489788,16.725196135205135,113.10984188228511,1.7668972941247791
1,1.703670639009227,50.275131422476036,3.1982695035073436,14.79510075808533,100.54580522410338,-0.5406545326514857
1,-1.421280376120559,34.08894511151609,4.686863706855208,11.195987471803258,74.24103383569548,0.23283526521928308
0,-0.1267957750346084,37.19478351282638,1.813887084478231,7.877867308265221,60.02168283499117,-0.8176486690563043
0,-0.6137415604218281,37.58269310314248,1.8012789479890998,8.709285626358186,68.93606286328027,-1.01549585619221
0,-2.110323466319164,25.174492370411084,3.8487336048232725,8.989719765533946,59.564414451050084,-0.08293756898822717
0,-0.754383666951982,36.17967743234596,2.7423205360952823,9.035467277581184,70.03267602314176,0.9368055388647173
0,0.23274213336915753,46.352846129109366,4.3116293857344585,10.091867315901844,80.48433019915984,0.35597568840806126
0,-1.3561498752064134,38.05758488474717,4.524386096863022,8.52030871364962,65.99734351725779,-1.031835124532974
1,0.4707905856377642,48.71438508718111,3.603035140094031,13.544519769569192,100.08998067689116,-0.21382772049079143
0,0.012413520452948251,37.047891710808344,3.2346536570291837,11.169792872158418,74.18753966235668,0.10719146206145062
1,-0.08389984154201346,37.037715561020676,3.0885963613436966,12.01477960399959,79.80436642596186,-0.16069096376983336
0,1.6424251557339362,43.050211086496105,2.484100223171017,14.545549511035576,94.83036259868216,0.14568466593251608
0,-1.0094886266499614,35.57943172109733,3.0592959841588137,8.146986482514471,59.402312435734174,0.11391621180959195
1,-0.7747786244084065,27.754912003782852,3.757926420998042,11.276481076132429,60.95087091695912,-2.735053833037563
0,0.5400505015374935,49.29842617212433,3.8841221569935485,14.591425132311901,106.58851509612423,-1.5066967201035104
1,-0.24891438482529932,32.526721439760166,3.460647155271199,11.73966368965651,71.04444589648269,0.33439613534244045
1,0.5026228710075781,37.97740001682942,4.407178763932267,13.567533042146529,85.23363874278273,-1.6687153871196243
1,-0.8467433740791247,40.05252772623853,2.213085046072008,9.329758468599145,69.98172722379819,-1.0082052487678794
0,0.3645467236371086,45.86062892714035,4.487411418240891,13.293437132136233,93.21705836474695,0.26540562422499575
1,1.655699417590256,50.29247823249141,3.308837362855688,15.777086717794699,100.5232539216648,0.7897130030617933
0,-1.0161018989367128,36.35038020109295,3.3442202499716127,10.87076980589693,73.86889072874305,1.522654510817729
0,-0.7964575928013001,36.1396146895176,2.4739566153218786,7.872538122809884,62.61121075903608,-0.6805605332401717
0,0.7917197355571687,47.32284182717691,3.520974533955912,12.97323323223876,89.21828643968091,-1.3582293182833605
0,0.2545315530610294,42.98930479929254,3.473003351780272,13.454352142510755,87.29890999051491,-1.972151518046486
0,-0.8108770668512645,36.82530108469746,3.848481802727797,9.771763350306063,69.19259005750892,0.40253461336972796
0,-0.6898447458335051,28.93377225946214,3.125473942486155,8.697891730724692,61.82288363736909,-0.943583192780356
1,-0.5123443850665143,38.77860354126811,2.4380628912826845,10.815301535871322,72.70995150264176,1.6857050997895657
1,0.3369873035852159,50.27441843412471,3.814351747808898,14.372686766174239,98.35991418203545,1.1723104615705324
0,0.055035672106090706,44.4397332614097,3.3566346807765632,10.282765423033386,77.85074776493394,1.5884868413501216
0,-1.5858693732399898,24.173065819817538,3.0511236325534448,7.694522201058969,53.601966885026044,0.2333120782527592
1,-0.7642657838256667,41.41025420225673,2.9334499939605263,12.565140413166421,85.0659601250983,-0.3055915708459831
1,-1.1427880465751286,46.353302643802095,2.8260146085839457,10.619920170967582,80.70444287916526,0.10595096582089139
1,-0.5582848143843772,36.17552506267086,2.887379735671765,11.34660802847494,76.17406776825449,-2.264813089542772
1,-1.0138157467758313,29.058037794974254,3.022063597796639,11.987693991386703,69.44800440936604,-0.3525828141285272
0,1.1531604669279345,47.181534556038834,3.2032003170466874,13.422872731658526,94.93349888106461,0.5901602693562983
0,0.8333779945947188,44.34444639044284,3.6567435122033327,10.723066556972974,82.109527447846,0.17671538288212812
0,2.430400409012054,54.96750634973184,3.6731989897803556,17.97137019991188,114.90514578389788,-0.6090080066139729
1,0.7468500330598891,41.86202495945793,3.8304447811511735,13.461534325614268,86.29375980757014,0.22586210004265747
0,1.4424439740429718,48.790039689574826,3.0119733946993974,14.035096390959573,99.63921638018451,1.097074913274413
1,-1.8279652261759738,30.09249092606014,2.809432879167,8.777545592349412,58.051095557814264,2.3586131937916783
1,-0.031068488727647225,42.44271217445701,4.6418886582325225,13.698745290381693,88.92664311123633,0.061455613278058756
1,-1.4111909735179893,29.893318358378835,3.8715972571605164,11.06376221373385,64.32246252348219,-0.4360539379429478
1,2.659325951766754,51.7194694061845,3.9410770777613457,15.54098180243012,107.10059524497974,-0.32940906889725946
0,1.1010633856764365,43.38440849691531,2.9804356983859788,10.983724280080681,80.70328047922698,0.902831394238444
0,1.0577875579650755,43.63539778922398,2.2961743493012867,11.054782698358332,74.13003153406127,-2.7273999786293754
1,-1.4406190217309818,28.106141291034547,2.5125995165673345,10.538415102633639,62.807741603326576,1.234136780507966
1,-1.7397194930986948,37.43552098534858,2.083708444873033,9.465699362325124,71.07633003608754,0.2058529467203504
0,-0.17710063791333916,37.900518317369986,2.6991390911015944,10.307068328258657,71.78560040957449,1.4139238493854442
0,0.007523767086339473,47.70280071101197,2.5227863951679077,9.985890246382347,79.41524992309319,0.047264453586179395
1,-3.1768291048893715,22.676345504064116,3.0222631086289815,7.936651459057609,47.952319810315984,-2.086545842495912
1,-0.46500018449786507,26.944709318356367,3.8842019738524867,10.492573870777077,64.3953885855426,-0.6608592981877226
0,-0.9436095453061304,29.488576656103326,3.5581770033016586,9.84788130022509,58.399543688365966,1.1242391022863063
0,-1.5462802602011654,31.28964141328747,3.0674901304171938,7.31952954527477,57.47234133230924,1.4070238653481935
0,0.7799455172522233,43.920600163320955,4.017024753618085,14.605064489308477,92.63930567648538,-2.0350191123971055
0,-0.3909122992411398,39.48434312102643,2.537526257944525,8.687474394342948,66.05199101863887,0.5301676525387194
0,-1.113684765929231,33.657594689405464,3.410754961062788,6.756967323039747,56.039960508691124,0.7180085738728819
0,0.14885814073039746,38.89214232008622,4.200128047368762,12.457968860928514,77.59177899202244,0.6045766723183166
1,-0.04932896936064268,36.5421466588089,1.4994507897937963,11.833451668529179,71.58814612174251,0.13909339345173313
0,-0.20964280052258938,32.739975617841225,3.5229638360654554,11.010460118218065,68.69622401635883,1.466570272785295
1,-0.34306997692064944,34.331954126642145,2.816710062484254,12.370831517678385,77.21449156174745,-0.19006898033480898
1,0.5377632992647658,48.188815009296796,4.81085604330183,14.809994891284694,99.03880417874382,-0.9726847061878819
1,-1.8972592059700204,36.099437925739025,3.7664801513386306,9.559161507710613,67.38176311698425,0.002088464212462221
1,1.1985669408657615,52.36744989360272,2.423961747547454,13.651273827995755,95.85741197997318,-0.261995187932865
1,-0.1371312046929922,40.112609575090104,4.724402987809988,13.905860740568782,86.6833394102565,0.39967985098069775
1,-0.5672407410507636,47.91918746175382,2.9594686230739695,12.458440172614868,93.82846142608001,-1.8414503811339848
1,0.6664089115790701,36.12491888434919,3.3047608579761256,12.300094152229622,86.30101349516835,1.672865823777046
0,-0.5399058365674189,41.67597582850919,2.4500020801337157,8.795170475756326,70.69462890529448,0.5039159437502139
0,0.831439583658435,46.34484490494131,3.6040119689155317,12.805085397321776,84.7503579992577,1.510579384923471
1,-0.06450641258302471,44.81009160692976,2.489852318005795,10.081379923092635,75.3503966722264,-0.2962166261006045
1,1.1045690499193441,49.66997572528059,4.522597519359328,15.673830013925643,105.27923958509415,-0.36750803722169645
0,-1.5388886676307976,34.17162474439203,1.9380170179051808,9.911576748083483,65.14683874151213,-0.4520889096117577
0,-1.3574557473189737,36.09488894697358,1.837576034833947,6.933411123958355,56.248412502866515,-0.37088821793897964
0,-0.33735056306199596,37.644293992865386,1.8170454493656056,10.1099050019515,74.46292009286424,0.027787747421451906
0,-0.5256211729528375,30.522162037462298,2.6637705746068536,9.53767708652442,60.491255227291774,0.7031025025999268
1,0.42224949278453094,41.562681509931345,3.917143070024807,13.641492450952764,85.82259114331481,-1.1094294013913018
0,0.23131254959558706,44.82673724252137,3.918218709934065,12.170953050630601,85.24447074551217,1.0252449819834566
1,0.8183031136776936,42.24215158114273,1.7263360940412436,12.60374602123993,87.23522116433651,0.22142438221388425
1,-0.2992703703154821,38.84589725415407,3.8517281941541217,12.699138782193337,84.79116966861784,0.5718244248762478
0,-1.1956712850437312,34.04886857841265,4.309611658143007,9.956099249284772,67.17546996748167,0.3068685247834289
1,0.2818914605648943,54.302856368545754,4.171092241080383,14.572148895998307,103.63762709262502,0.10761540480906949
0,1.5257208705705767,46.50740439663239,3.221363143795393,13.577216121072796,86.90000315911807,1.0122347395565696
0,-0.8026678792935005,37.08528617976868,2.3866184387722273,9.89729740932373,71.17285537454127,0.944773953116262
1,1.0543319680446597,42.73754481148206,4.300168744094162,13.849811476035052,95.8200434499346,0.29295602977280755
0,0.32134594533880373,33.656461725692644,2.5844332579852156,10.171326890957276,68.41066225219166,-0.37708495918416124
1,-0.228350063036716,40.734866386058364,4.085741248071063,12.884460882971975,88.34802373895386,-0.8262436755030391
1,1.914393839488977,54.11908363393191,1.9437553806659469,16.384029421553443,108.90774684579605,0.2565732301290078
1,0.8678885021156731,41.21293145793466,3.4635578937403437,14.87457595552463,92.52666436990245,0.5992706701664662
0,-0.08726177153242153,39.33429316877038,0.20142346316556203,7.902328738559383,62.4628594758994,0.7042279336893621
1,1.997209012033933,47.27423309073904,2.7149508796721737,15.444265224755535,98.97480139523317,-0.1382347914824408
0,-2.0588756870243348,32.02653242408867,3.6202076247294483,9.391411300526277,60.31669427643329,1.6311226357553033
1,-0.5304589690197774,39.09684674526983,4.1666417110468155,14.382088827344365,90.68277905678926,-0.7366881142088866
0,0.16398983653433813,43.390127499232264,1.9289693463431998,10.312576152387631,78.22617980636123,-0.7222691925752102
1,-0.5192603054620402,39.95405997661404,2.7820230863106676,10.904157149712637,78.84302233687279,0.08445242750938223
1,-1.6191592865106375,35.10974454852297,2.7769230698588068,9.847770299242939,66.37932942158542,-1.5867338566875682
1,0.18563220624675184,49.77237233118629,3.833974883253153,12.766856086139683,97.314555347431,-0.9386191031988359
1,-0.8939225726198662,33.04099376534758,3.8483294462204576,11.074272311796577,75.20587172961228,0.4339201851004775
1,1.2269034324995713,42.15709040973586,2.734457824566527,13.002593711559067,82.3689393644245,-0.7040244950142909
0,-1.4540227223574704,31.23327447313584,2.8153213121378386,7.121282038340258,60.41008432632492,-0.23781144402083754
0,-0.2106452334177263,38.738766524728206,4.1662349558544305,13.074593104250221,82.16295772280236,-1.1486517088395312
1,-0.8619526395435879,41.20935779228501,1.515032254977415,9.064692028270093,68.95283426206167,1.1126448963161908
0,1.1314746356249206,45.43822374200218,3.681578472280047,11.926899037494572,84.95854739648534,-0.19376927158139703
0,0.25379620101471506,48.8878525965081,3.1025439093237415,10.325881728693844,85.34652063257815,0.8020109532587241
0,0.6989207583058377,38.63117553658545,3.5073991965758964,11.364644059799426,79.07707134789504,0.12629498256973762
1,-1.2118526507944987,32.91099154320466,1.0194011113889114,7.483040726381165,60.5599836171325,1.4208653922528298
0,0.23565462329261044,28.42454338084806,2.611558967914236,8.780732035080383,53.205063730110396,-0.2365063197870491
0,-1.1288505851927788,32.91479860456356,3.421626881062693,9.117824750421757,64.7443649836593,0.37489919005346367
1,-0.46503380949916934,47.152175295769965,1.9218896420611549,9.26052869025425,71.87006619745023,-0.02862099525830684
0,1.363941336968656,40.1484643824365,2.2609050473180363,12.270243081633355,81.02655852175674,-1.4014929982753632
0,-2.6062260201318064,28.124819213898334,3.497253511809032,6.352746424986919,46.452689972348026,-0.8771958938143769
1,1.335276632837612,48.348173797350846,3.6960213224208913,14.074017354091023,98.48797943642961,-0.025842195286199243
0,1.3726791710099446,50.57020496923558,3.7829272480467284,14.902063002180244,101.02040020518201,0.9990728631368548
0,-1.7374969854558753,37.601650184490154,3.2717341673614824,8.562687722197829,60.99078976807615,-0.03380456625864639
1,0.34581645953809165,49.044113218867345,4.438181039544885,14.423158063061427,100.92750997278199,-0.05776342476023339
0,-0.3850485356787381,32.36111508151205,2.321411222180762,8.089889656619667,58.54461725238803,-0.15973324166910027
1,-1.2445773948382923,34.76030813580555,2.2542547961124546,11.289767285146517,65.94849138888891,0.9232568458150803
1,0.426604990192609,45.43697204650291,4.134456771992634,14.445946893469726,96.26325540663296,-0.4943585004463219
0,1.0832788969309057,44.57203275718622,4.709034880909625,13.903433193169741,92.04228878875904,0.16475352683879235
1,0.2442386481618283,41.4356376661703,5.078249549264578,15.212124557290437,89.16559592917615,0.991154758709566
0,-0.5485675618325679,35.98814905772349,3.494917684678853,11.929137487179403,72.7142004178924,0.07207113962430212
1,0.725403918824162,47.84111797749173,3.4719271385286854,12.218040202653313,84.10101473735828,-1.7987508918628077
