rainfall_mm,fertilizer_kg,soil_quality,crop_yield
193.05867022127313,153.1629060561553,98.23653315666121,262.99212428479075
150.20546146367587,52.39329491283303,74.41144191278232,123.02921422103033
68.61877287839229,180.6743242995028,34.09015103079303,242.65914919041913
189.70552939199095,109.13703285884591,94.58780531660744,205.79399702878365
140.10235579325456,109.70259877528042,69.12138526982751,185.61707172089456
168.1122170972474,145.43845479844794,83.93097378931897,240.2044636844539
9.099461171173772,109.60973196237211,4.856663083374695,133.9555849322286
11.128308210337634,191.02018870795183,6.546166502061492,233.3574130068616
148.54745470992577,187.5020747574563,74.92335135360703,284.5584043843472
60.93728658967841,105.9462878043029,31.10988301846329,152.93643274350276
103.35687316864906,83.90808292929775,51.02924252833246,140.98114412785057
31.252484734254704,110.99465320035951,14.960582625682648,145.38318881304238
195.59048193139694,198.91917163805493,96.233999135172,315.393620301443
100.55020953488389,95.73441237559148,48.72506740623837,154.81507618458144
165.80021569494508,124.37240801250182,82.81392281321871,216.4010578997818
14.80755925599928,79.77463873030167,6.802776871161648,103.57451118984618
95.78309044356763,122.42288774989113,48.01088751644938,185.61037762923493
12.455896081155181,192.88032314074323,5.306555969674314,234.51213354854443
176.84828621754744,110.25245330188964,90.27985366181643,204.0101278288548
89.16203574259175,51.92631372973707,43.52917972712115,98.6422337128296
13.709983652367352,142.5532434933096,5.661587315109626,176.5624708979305
15.299256463191412,167.6646850392729,7.32734416076811,206.13616790662627
107.758531600634,101.9241941499846,55.1368096588477,167.39595405680816
15.113280901046156,65.39676923917303,7.257351099438092,83.66678886685759
36.75446360248855,104.18406092714892,17.922778637991705,139.5953957338216
87.2714168333028,168.21323543188547,44.886977286395805,237.13151078951427
99.55656620369149,120.42964248718754,49.72953815322077,184.91964006630553
116.66238304835149,53.02166870800068,59.704035721865495,111.36357456764793
124.10253628098147,154.79081317987064,63.0481205657085,236.82192561025602
74.56229992853369,89.84299208038938,37.48982629528347,137.87075170982394
123.74731659611598,132.38275983525688,62.921041414055615,210.20687818547447
31.448931677027247,113.86270468159996,16.896656238448664,150.0500344998881
55.10169508673872,79.4519971244384,29.78038651307082,119.90492222685666
159.7436541192621,109.22657622073426,80.35279871062474,195.92931686914474
30.617860145303233,90.11432827163921,15.069793693550242,119.90573115998681
44.664594577147355,130.7543334017592,22.967725218552058,174.3948357930077
48.59563593879101,72.46318642317188,23.259861688836438,105.4712110359407
95.90146096461338,199.6474435860242,47.83059307959027,277.0077752180969
0.1491044083795856,174.3446377190236,0.5293802823593772,209.41667521001315
6.062272104493305,159.27421844488958,4.360378867941406,195.43417397930105
92.3096303295611,87.63660464670048,48.56396318479516,144.10475281143957
32.50413697330386,192.98062537024813,15.55881614613328,243.94862059976992
135.90036075465704,196.01509959960316,67.66440266359487,288.43266359386485
159.04091743532769,67.63744404836117,79.24408544568499,144.8853756810797
115.63267174754203,87.80124578025924,59.47236105860751,151.94811439725123
138.95299543464114,69.91283504003958,67.02825430244584,136.57500708656784
78.19160314677573,94.10606922902367,38.13273600313305,142.5271624009565
9.259240598589669,168.69837739452873,5.254161263046153,207.3205917017747
87.88430652592987,197.60700449961038,44.63381338399555,271.752044183523
74.39606244188795,129.70008317528539,37.25196513162836,186.16950417928976
119.40064844006602,113.2400226309039,58.180371127970275,181.65468083568194
26.843633939806622,161.46590361001907,14.572183239080449,204.92128108167753
45.542579344367184,179.39967234679756,21.139336670701084,230.69967057595557
162.95648330545595,126.666640478608,80.87708954821291,216.13057839673962
52.86510532804263,123.496556853365,26.10717319537588,171.49416703703986
82.06404098143265,110.70816692473369,39.74865279514468,164.90498173836232
187.1944352991563,116.0299554817333,94.23350210511224,215.21455960938292
55.110492604170915,115.69092932652335,26.728384617722995,158.9308883016024
29.057991770712775,67.36168657942453,15.807705570519245,93.3260960071002
140.40402586629045,190.17907024855435,70.73776012194874,286.3818068766144
113.41331008825493,128.05607587132218,57.901224943615624,198.8952514333359
122.3187671093194,153.3067711855789,59.17819879654248,230.9393431090079
8.406170198714724,118.15161496120342,4.485670855521488,143.3058589935557
83.45337895144536,167.0839527945316,40.831782348510586,233.90703247491427
0.8532868334318877,83.47033634158231,1.74442157916683,101.85672238919678
49.3070937721779,176.99570994658285,26.125751468391357,232.2032734845895
141.21123671680127,193.7926934446765,69.817737982811,288.86599109561416
12.308143184139952,69.56730960430032,4.699056040526248,87.67198812999241
58.938699720655976,115.60311331276225,29.421376118197436,162.16936568863434
197.62255056243563,56.13961927167651,99.40684728106946,146.59628525859497
194.2444460453951,166.35327107304113,98.43197520042797,278.73250257795576
96.369277735941,128.4612046081447,48.59940247916499,192.7572888699909
147.13867730564917,54.840116396235516,73.44489136501839,124.5321424657227
126.53115483722779,185.9340447923561,63.104363587218444,272.78281484877556
93.13861428874735,188.61240563644387,48.792624379703604,266.36596264577383
171.41328652826394,92.03683529609063,83.75505269991343,176.44238327112674
34.5036504332358,161.0444093835426,17.705039153611047,207.60493462262662
165.6863844488221,61.07529114490208,83.2140035636373,139.63166569155126
8.41390469166361,148.17861405127027,3.625311556616076,180.998108564545
173.3907383625597,97.15444488763431,85.98329228384655,184.19734627790035
135.19931749364954,53.6819519418508,68.03869172646868,118.86532028929659
89.1828219821737,95.67820262324007,43.898939303574295,150.58356470556942
134.3140495268554,130.56806390530107,66.3483535467256,211.74331125586178
92.07370077784837,55.1702679286213,44.90438299045431,102.40080825034251
156.00064447571705,181.85656227926634,78.93740916004758,281.8400042620738
22.68881677282346,112.6342991533974,11.720989725743872,144.97410919989582
101.63148576972108,126.7445635326618,52.07788415026267,195.65016130530685
174.29790798877457,195.0425138368027,88.21016462265246,306.1635927231689
185.5058551624045,189.388139656556,91.98743155540363,300.029104780431
44.067266309662536,157.80917341272036,22.254422159252567,207.20005892861792
50.386060510923784,158.93232111609538,25.17224700630043,211.1938932455276
180.80249432179772,175.6377916825462,89.25079254687327,281.8704980172844
69.10346774302569,145.1912040347793,33.27900009851472,199.74633989313878
11.374514809743118,141.03403644244207,6.3159083647621035,174.39096472740863
142.97733442240656,180.37794331728304,72.61781596886917,275.2571627670085
82.88377183067158,69.0256748679463,40.684286401088336,116.95946534842513
147.0648374990288,197.17786420724653,71.8938494265845,294.8515124496036
95.41832668867387,87.7810207595405,48.8927834869884,146.1104208458906
100.11311088728638,85.03177388415784,48.945117646208026,140.5931264066561
83.5123820817179,143.5671593859443,41.88990676678146,206.2464909818103
58.096979207030294,133.53803216214874,28.76621948042781,183.2523602047456
180.14217347747018,131.94128006633093,89.14291438648678,230.02533659594323
133.75751559702144,180.70014676504385,66.39152202209914,269.94927019549505
157.76646866859343,50.86274266955545,78.44340819194252,124.05248830431279
179.14790621862346,72.80283338190668,89.61140091853865,159.95305778800105
50.03778847787201,79.09410896957712,24.57355845517279,115.34471168679602
183.9641227944845,132.9041147819671,92.30848679985958,233.73621227108487
172.52101745171163,104.11595409632096,86.86864102623846,193.91380948434886
101.21705242499728,147.0712870376966,49.39530638763438,215.41180011030306
113.58043482880613,112.84089722829756,55.81455972821338,180.79044935521543
22.986447607355707,53.83771856342029,11.587316240357985,74.09827672536042
152.4231681115537,168.52703612555206,73.6474626129727,261.8192447112397
34.64500143686473,125.47177956633739,16.06257110242264,164.3530303335096
106.7672082011819,108.85658668531522,53.575633376165186,172.8334648076348
25.287461045743843,92.07127603375824,11.29959463238481,119.8971141923815
14.583418716431451,180.20891445384453,6.670339796071926,221.71129858523193
121.8054887521129,143.84816008784782,62.99553671588318,222.3994068871991
98.24062592313601,64.8436507021125,49.68773426020083,116.45084305248767
134.96198694785454,109.49228159271024,67.84261743939558,185.2867720859666
158.17083661085687,198.50241020230825,78.35998447643988,301.3026500855991
196.53749852911324,87.95511701491229,99.62665436764871,186.43541797214033
16.816136215336265,68.06286974530832,7.668907431738612,88.76712231646063
126.2424224867161,60.28882158763819,63.58928720024159,122.65082362408165
115.39497907628957,60.35402997648177,57.019997576864874,119.62143066340103
130.1284353583406,55.80280848633189,65.72617970955373,120.25860118440524
108.63589096287593,120.1105299530669,54.84445783230647,187.08221745255287
111.47347750604033,185.88562357021596,57.6202366530365,268.5471598868484
173.71092672809772,192.13152466247612,87.15165924031635,301.3937248620121
90.40232327431505,185.90966388233025,46.235170258266365,258.72481422201406
106.99511572607227,107.34997655449972,53.233176139529256,169.46613292048366
138.19274075305302,153.00505028447378,68.82510424111967,240.41103459715947
17.89899827902177,59.00424272040901,8.64036485680588,77.31220036398851
86.38506377746195,165.66373344248305,42.087874714268445,231.26832706290003
20.42684414089766,91.34858402866851,10.302757548301475,117.23527283991163
27.56197858220666,148.5230027423965,13.918592546433743,189.41110533045946
0.4251116931818011,93.34689835136862,-0.24168986853311564,110.57885077114261
41.94128723232424,123.22251788338679,22.49325203046073,164.64752832129952
43.327452487646845,119.09496470670716,22.55146914859372,162.71288856085596
103.24889624688858,141.57904772543094,52.15348282498326,211.69958500308366
114.04164769804864,98.99997086623517,56.775343791957845,163.54452479215283
164.79223610064943,78.07671552504794,82.5150618244983,159.45346933631927
97.34223776463142,134.60258621193483,49.86070841165244,203.35127297737446
178.29091978435832,165.5841022922504,87.28609744892448,268.128868800719
79.01215795503316,107.55091583763468,39.32553415890148,160.64153910613362
148.9222894168885,193.92710493805725,73.25279914593646,291.96859559838873
110.55145248347647,116.56275355565492,54.61496168937195,182.4334540451586
124.76501715446521,108.30759730817408,62.66200409168283,180.07780850625264
54.078399376662524,108.28923216044714,27.930452908379504,152.35176236504878
187.5190015879578,194.31802293521054,95.44649389469944,308.12875442170764
153.93094307157958,94.28107493177896,77.05267334363748,174.21159111271942
29.119005813981325,143.21828343874049,15.71110831633553,185.25431716941085
107.4868739889147,129.42079555933458,53.67254810644503,199.58648951382168
199.1572611111171,197.34105588498122,100.49738987595673,318.109857562748
9.811266501026328,56.764889247981884,5.279584737262967,71.56423835258869
60.5639675835227,197.05450940293898,31.107900654073788,262.5471005508914
148.16267427043326,102.58244485374644,75.0935391616623,182.90435022405217
7.872289530522969,170.6724956916117,4.774440016695969,210.1272786491279
149.33421819845165,80.243067711784,73.95744436314942,153.98879555163626
114.6842559967522,156.9969469873471,56.36243883354962,233.77756470977707
146.34113511241333,99.81192250441183,72.86963477919723,176.95250283164623
110.16651917532666,78.44833940973143,54.340819500761164,137.64361276027455
187.88069566023177,76.58223128986856,91.94293878819883,163.65947433837704
69.2803405800541,76.03037430422694,33.38818296632963,117.66857731101021
114.8938919872456,186.60558920357042,57.604760909381824,268.9084039198226
10.155995800455253,118.60318642044506,3.9475315825053263,146.19839319056902
110.68656683087137,97.26552611723419,55.48485677893092,161.5389410149983
83.87858872958742,171.9661495496539,42.36243822096108,241.01245311326744
196.6323575580403,130.49760441849426,97.61199426995111,234.85305415397286
189.12146376740893,150.79232429977372,95.10809428293571,257.07184981496243
27.655882971620073,92.31335619241865,14.072076523559272,122.62643687563715
8.32312830619244,79.10725810044717,2.6253513002821,98.27923656626828
24.135013413781436,71.38452017097315,12.102275341052986,96.24093432581334
38.54939354396405,100.87069642098152,19.957212615326817,137.13086858126204
145.23359886211045,111.35746322333371,71.52831321792267,190.29729427718706
108.79559070774472,146.22564181917932,54.802817923032755,218.08855647304688
106.9850669070563,108.26721964428188,50.24652734736901,169.44352964562174
92.90739589250738,107.46577972432985,47.79076455143009,166.90377465168334
1.3388436763032585,79.8127310183021,1.042439047129436,97.29379152193563
78.49438270889333,109.17437862250387,39.75632366883405,163.68155085070356
199.7876882519387,132.77813090820484,98.67584509226857,240.4564271471451
164.05824108238946,70.52316418544974,82.46268101383997,150.4895972264197
114.5721421879411,163.38410029636805,55.55708893596575,239.20105794332017
39.292592139055806,187.44181426637778,19.64534354662942,240.61389345855272
184.09388490187078,135.34258088498092,91.86812096812956,235.21600591466645
84.82944948089268,96.38447216806702,42.646243202916935,149.3553612790412
123.86545461589655,195.67982132946264,63.12378112178059,286.1265899623122
40.62153134823505,68.53253966416304,19.191683198230137,98.44076445317444
65.61314876042235,78.64281487917604,32.83241518476393,120.25605517301229
68.99069258691914,165.33666802187105,34.021510669235894,225.88912371287697
78.95037408039217,171.42047420664738,41.40569836078205,240.2599118218106
4.446377311437644,106.03963865417978,4.897179962961543,131.71120735938297
132.06941043903967,64.2263997758196,66.65344132776194,130.86528964900518
33.99800359956484,145.807522006883,16.872105963203552,188.5092467177563
120.66005265065631,101.5199261370623,59.05218711700833,168.3547513348548
123.91606930696138,177.86407499573983,61.84123369870954,262.4241783987934
139.58094928646872,59.667417601593,67.51622770449171,124.95111784360067
58.38623720926721,130.24913990253503,29.955554341068122,180.34379191030763
58.40639731286923,75.19936978928872,27.977490907422936,112.64837113739914
151.10589538056723,192.01959370116123,75.06804256204194,291.40283341102736
77.64483905368687,195.96305608769225,39.77091837947852,267.76318028477004
30.49265219161508,137.92570591922464,14.793043716166446,176.22892070134768
181.05298025604287,154.03083964971825,90.37937602573825,257.0173702390238
2.616561990436317,181.98356797011843,2.6028014052989654,219.50596391771487
177.29688153115646,185.4338243155506,88.73356069528096,293.85523753003264
58.451355190417196,67.65511371957408,28.553892585887034,104.34068201357763
76.36500802241186,99.83179613633031,37.636940272677904,148.9841856950305
195.68103047921116,168.76778574140903,96.90845915457619,281.2397200831906
87.33514828803244,91.16393373770043,42.91760213886206,143.07442801317276
143.17639574837327,113.7034673476828,71.02013386571544,194.066351160501
82.47655338644422,197.45450259509522,40.40802658310017,268.4098110718065
182.7071624338618,121.15890324753552,90.90144903133331,217.7841557193984
143.89809984206752,136.3105740794986,70.74315674214711,221.33223217656504
96.13835768707757,83.7173943960608,48.47461068964247,140.65936341009052
16.84432979682402,72.08345716144444,9.554800251971432,94.49976417305996
72.726773565742,185.80139094363412,36.446976584638456,250.66517583817938
98.12134046945201,165.3401679138715,50.38773014017052,238.71797313714382
56.77283669027675,69.90656771379503,28.56992451827845,107.37122043500945
106.92810188392967,189.71124259416106,52.91062026868522,268.69287511825
41.93021363633158,184.39039476467693,20.95270765911853,236.5833123236262
98.86591510835825,99.27830521433782,48.04165023765199,155.67175155570172
105.60103903142182,182.01699138694391,52.95932065044185,261.30732815088277
134.6719281208232,70.11227030471818,67.34432037840185,137.83086019518547
149.07316901639896,87.25979916720192,75.27855230470614,166.73193455238885
145.99474840511448,182.01223036456327,72.70214473365085,275.7910612509507
84.82318005770975,129.00475799146676,43.13951286750017,190.36070117279272
91.19046622137898,111.75985451339608,45.838759352610516,168.86415207288255
174.70142029395842,95.10903656340874,88.16167954562772,185.56247963945165
72.55758451412804,82.59919981128886,37.130131530143274,129.22544618328453
147.60656619152707,76.60616130741137,73.42662487348763,151.2289607801095
198.81344633800205,117.7023880692603,98.23517862903105,219.85162423465997
184.9616767073924,125.0363939926161,92.20960952243222,222.74093234722
109.8473735584856,62.84800567358289,56.57149942562539,122.68682785616798
61.0222773749272,160.1166722259983,29.92226744836649,216.0166181395696
124.46252717017003,63.545294413454485,61.58295966965275,127.21667836334618
136.86033364624296,71.1006284542421,69.22218163076327,142.46752996599136
105.39245098325878,183.4990682160819,51.67725183336193,261.63955092378563
68.29532616466891,106.23063115186179,32.80750975613107,152.97389398604997
91.08531426787896,69.4700842387234,45.48695269999497,119.32452382690974
16.35814860303608,108.8605322951554,7.376859201094746,136.19594643745188
58.25644099978542,75.50004427031877,29.24666479368449,112.6881731478434
28.979350997045515,67.93677008624323,15.625463041213749,95.2184098954637
133.29614616429689,197.42031855223848,67.214608082147,289.3333449520261
191.84682830766585,62.75831626107055,96.92415308230315,153.40448510626362
31.446936613122702,161.60625703007668,15.320016228319421,206.16302999744178
5.658814370325427,117.55184607193138,2.193235408249435,141.96755250590388
148.27143384325552,84.48826987905406,73.03222098366696,160.28379693757446
70.83289795353997,181.99567297498103,34.228457008152986,247.38300878893045
101.19325532686425,128.17895868103176,50.79610292341297,194.80703967044974
12.209615035708277,57.04851180816631,7.581086259652265,75.89738035616591
35.55298934762294,107.38642605919158,18.569263558751175,143.7268750996511
139.10125838816302,142.02052878037512,70.00269094093494,225.52785394254516
121.04212392344114,113.76731577066712,61.574981826392595,184.38173127362765
170.6822444837799,94.77886068901198,84.87364164890236,182.84431368835757
192.58464270765379,99.22026311321781,95.81500526067546,195.99020803176722
71.9230198210479,95.41829915517715,37.44723269786628,144.33798926434977
124.04970133216588,121.34836312029671,60.3457767998757,193.4750140706533
